"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_att_def","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets"
"http://www.fowtcg.com/card/120","Storytelling Bard","http://d12h0em1d7ppg.cloudfront.net/items/12/120/image_en/1485219181.jpg","CFC-014","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","300 / 300","Resonator","Human","上木乃アロエ","Curse of the Frozen Casket","Activate
[rest]: You gain 200 life.","Ensuring that folklore passes on to the hearts and minds of the next generation.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/121","Zero, Six Sage of Light","http://d12h0em1d7ppg.cloudfront.net/items/12/121/image_en/1485219182.jpg","CFC-015","R","","","Ruler","Human/Six Sages","lack","Curse of the Frozen Casket","Activate
[B]: Target J/resonator loses [Flying], [First Strike], [Swiftness], [Precision], and [Imperishable] until end of turn.","""Fieth? Where'd she go? Honestly, that woman...""","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/122","Zero, Master of the Magic Saber","http://d12h0em1d7ppg.cloudfront.net/items/12/122/image_en/1485219183.jpg","CFC-015J","JR","","1100 / 1100","J-ruler","Human/Six Sages","lack","Curse of the Frozen Casket","Continuous
J/resonators your opponent controls lose and cannot gain [Flying], [First Strike], [Swiftness], [Precision], and [Imperishable].","""I won't let you underestimate me again. I haven't forgotten what you said that day.""","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/123","Zero's Familiar","http://d12h0em1d7ppg.cloudfront.net/items/12/123/image_en/1485219185.jpg","CFC-016","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 500","Resonator","Beast","坂井結城","Curse of the Frozen Casket","Continuous
This card gains [+300/+300] as long as you control ""Zero, Master of the Magic Saber"".","""There you are, Fieth. I bet you just wandered off on your own again."" -Zero, Six Sage of Light","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/123","Zero's Familiar","http://d12h0em1d7ppg.cloudfront.net/items/12/123/image_en/1485219185.jpg","CFC-016","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","500 / 500","Resonator","Beast","坂井結城","Curse of the Frozen Casket","Continuous
This card gains [+300/+300] as long as you control ""Zero, Master of the Magic Saber"".","""There you are, Fieth. I bet you just wandered off on your own again."" -Zero, Six Sage of Light","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/124","Zero's Magic Light","http://d12h0em1d7ppg.cloudfront.net/items/12/124/image_en/1485219187.jpg","CFC-017","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","サウマロ","Curse of the Frozen Casket","","""Disappear into the light!"" -Zero, Master of the Magic Saber","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/124","Zero's Magic Light","http://d12h0em1d7ppg.cloudfront.net/items/12/124/image_en/1485219187.jpg","CFC-017","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","サウマロ","Curse of the Frozen Casket","","""Disappear into the light!"" -Zero, Master of the Magic Saber","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/125","Ancient Heartfelt Fire","http://d12h0em1d7ppg.cloudfront.net/items/12/125/image_en/1485219190.jpg","CFC-018","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","Ancient Magic","七原しえ","Curse of the Frozen Casket","","The ancient mana magic of Altea used simple chants.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/126","Combat Wizard of Altea","http://d12h0em1d7ppg.cloudfront.net/items/12/126/image_en/1485219191.jpg","CFC-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","300 / 200","Resonator","Wizard","tokiｗa","Curse of the Frozen Casket","Activate
Remove a mana counter from your J/ruler: This card gains [Swiftness] until end of turn.","Mana is a forgotten power present in all ancient things.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/127","Demon of the Crest, Namblot","http://d12h0em1d7ppg.cloudfront.net/items/12/127/image_en/1485219193.jpg","CFC-020","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","500 / 500","Resonator","Seven Luminaries Demon","弥生しろ","Curse of the Frozen Casket","Automatic
At end of turn ⇒ Return this card to its owner's hand.","That demon acts as a catalyst for fire mana when it merges with Mars' weapon.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/127","Demon of the Crest, Namblot","http://d12h0em1d7ppg.cloudfront.net/items/12/127/image_en/1485219193.jpg","CFC-020","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","500 / 500","Resonator","Seven Luminaries Demon","弥生しろ","Curse of the Frozen Casket","Automatic
At end of turn ⇒ Return this card to its owner's hand.","That demon acts as a catalyst for fire mana when it merges with Mars' weapon.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/128","Dragon Knight of Altea","http://d12h0em1d7ppg.cloudfront.net/items/12/128/image_en/1485219194.jpg","CFC-021","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","600 / 600","Resonator","Dragon Knight","松本エイト","Curse of the Frozen Casket","Activate
[R]: This card gains [Flying] until end of turn.","Altea made use of ancient dragons.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/128","Dragon Knight of Altea","http://d12h0em1d7ppg.cloudfront.net/items/12/128/image_en/1485219194.jpg","CFC-021","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","600 / 600","Resonator","Dragon Knight","松本エイト","Curse of the Frozen Casket","Activate
[R]: This card gains [Flying] until end of turn.","Altea made use of ancient dragons.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/129","Fairy Tale Library, Alexandria","http://d12h0em1d7ppg.cloudfront.net/items/12/129/image_en/1485219197.jpg","CFC-022","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Addition","","kawaryu","Curse of the Frozen Casket","Continuous
Resonators you control of the chosen race gain [Swiftness].","That library holds a limitless number of stories.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/129","Fairy Tale Library, Alexandria","http://d12h0em1d7ppg.cloudfront.net/items/12/129/image_en/1485219197.jpg","CFC-022","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Addition","","kawaryu","Curse of the Frozen Casket","Continuous
Resonators you control of the chosen race gain [Swiftness].","That library holds a limitless number of stories.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/130","Fiery Chariot, Red Boy","http://d12h0em1d7ppg.cloudfront.net/items/13/130/image_en/1485219199.jpg","CFC-023","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1400 / 1400","Resonator","Myth","猫えモン","Curse of the Frozen Casket","Automatic
When this card enters your field ⇒ It deals 500 damage to each J/resonator your opponent controls, plus an additional 100 damage for each different attribute among all wills spent to play this card.","The flames from the explosion painted the sky with a myriad of colors.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/130","Fiery Chariot, Red Boy","http://d12h0em1d7ppg.cloudfront.net/items/13/130/image_en/1485219199.jpg","CFC-023","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1400 / 1400","Resonator","Myth","猫えモン","Curse of the Frozen Casket","Automatic
When this card enters your field ⇒ It deals 500 damage to each J/resonator your opponent controls, plus an additional 100 damage for each different attribute among all wills spent to play this card.","The flames from the explosion painted the sky with a myriad of colors.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/130","Fiery Chariot, Red Boy","http://d12h0em1d7ppg.cloudfront.net/items/13/130/image_en/1485219199.jpg","CFC-023","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","1400 / 1400","Resonator","Myth","猫えモン","Curse of the Frozen Casket","Automatic
When this card enters your field ⇒ It deals 500 damage to each J/resonator your opponent controls, plus an additional 100 damage for each different attribute among all wills spent to play this card.","The flames from the explosion painted the sky with a myriad of colors.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/131","Flame Dragon of Altea","http://d12h0em1d7ppg.cloudfront.net/items/13/131/image_en/1485219209.jpg","CFC-024","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1200 / 1200","Resonator","Dragon","gozz","Curse of the Frozen Casket","Continuous
You pay [1] more to play this card for each card in your hand.","Fire dragons are adept at sniffing out magic on the battlefield.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/131","Flame Dragon of Altea","http://d12h0em1d7ppg.cloudfront.net/items/13/131/image_en/1485219209.jpg","CFC-024","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1200 / 1200","Resonator","Dragon","gozz","Curse of the Frozen Casket","Continuous
You pay [1] more to play this card for each card in your hand.","Fire dragons are adept at sniffing out magic on the battlefield.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/132","Introspective Jutsu","http://d12h0em1d7ppg.cloudfront.net/items/13/132/image_en/1485219210.jpg","CFC-025","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","猫えモン","Curse of the Frozen Casket","","""My body's burning uuuuuup!"" -Fiery Chariot, Red Boy","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/132","Introspective Jutsu","http://d12h0em1d7ppg.cloudfront.net/items/13/132/image_en/1485219210.jpg","CFC-025","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","猫えモン","Curse of the Frozen Casket","","""My body's burning uuuuuup!"" -Fiery Chariot, Red Boy","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/132","Introspective Jutsu","http://d12h0em1d7ppg.cloudfront.net/items/13/132/image_en/1485219210.jpg","CFC-025","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","","猫えモン","Curse of the Frozen Casket","","""My body's burning uuuuuup!"" -Fiery Chariot, Red Boy","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/133","Invitation of Disaster","http://d12h0em1d7ppg.cloudfront.net/items/13/133/image_en/1485219211.jpg","CFC-026","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","Ancient Magic","ひがし","Curse of the Frozen Casket","","At that time, a never before seen fire blotted out the sky.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/133","Invitation of Disaster","http://d12h0em1d7ppg.cloudfront.net/items/13/133/image_en/1485219211.jpg","CFC-026","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","Ancient Magic","ひがし","Curse of the Frozen Casket","","At that time, a never before seen fire blotted out the sky.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/133","Invitation of Disaster","http://d12h0em1d7ppg.cloudfront.net/items/13/133/image_en/1485219211.jpg","CFC-026","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","Ancient Magic","ひがし","Curse of the Frozen Casket","","At that time, a never before seen fire blotted out the sky.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/134","Mars, Fortuneteller of the Fire Star","http://d12h0em1d7ppg.cloudfront.net/items/13/134/image_en/1485219215.jpg","CFC-027","R","","","Ruler","Seven Luminaries Mage","弥生しろ","Curse of the Frozen Casket","Activate
Remove a mana counter from this card: Produce [R]. Spend this will only to play Ancient Magic cards.","The second great wizard of Altea appeared abruptly from a rift. Bringing with him demons and fire.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/135","Mars, Dark Commander of Fire","http://d12h0em1d7ppg.cloudfront.net/items/13/135/image_en/1485219217.jpg","CFC-027J","JR","","1000 / 1000","J-ruler","Dark Commander","弥生しろ","Curse of the Frozen Casket","Activate
Remove a mana counter from this card: Produce [R]. Spend this will only to play Ancient Magic cards.","""You don't measure up to the power of mana. I'll show you true fire.""","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/136","Sacred Radiant Soul","http://d12h0em1d7ppg.cloudfront.net/items/13/136/image_en/1485219219.jpg","CFC-028","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Addition","","白野椋","Curse of the Frozen Casket","Activate
[Bestow] [R], [rest] (Bestow this card to target resonator. Play this ability only if this card is not bestowed to a card and only anytime you can play a chant.)","""This power isn't just for show!"" -Charlotte, the Mage of Sacred Spirit","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/136","Sacred Radiant Soul","http://d12h0em1d7ppg.cloudfront.net/items/13/136/image_en/1485219219.jpg","CFC-028","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","","Addition","","白野椋","Curse of the Frozen Casket","Activate
[Bestow] [R], [rest] (Bestow this card to target resonator. Play this ability only if this card is not bestowed to a card and only anytime you can play a chant.)","""This power isn't just for show!"" -Charlotte, the Mage of Sacred Spirit","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/137","Spirit of Fire","http://d12h0em1d7ppg.cloudfront.net/items/13/137/image_en/1485219221.jpg","CFC-029","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","800 / 800","Resonator","Spirit","城戸春一","Curse of the Frozen Casket","Continuous
If a fire chant would deal damage, it deals that much +200 instead.","Fire fuels fire.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/137","Spirit of Fire","http://d12h0em1d7ppg.cloudfront.net/items/13/137/image_en/1485219221.jpg","CFC-029","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","800 / 800","Resonator","Spirit","城戸春一","Curse of the Frozen Casket","Continuous
If a fire chant would deal damage, it deals that much +200 instead.","Fire fuels fire.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/137","Spirit of Fire","http://d12h0em1d7ppg.cloudfront.net/items/13/137/image_en/1485219221.jpg","CFC-029","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","800 / 800","Resonator","Spirit","城戸春一","Curse of the Frozen Casket","Continuous
If a fire chant would deal damage, it deals that much +200 instead.","Fire fuels fire.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/138","Stalking Tiger in the Woods","http://d12h0em1d7ppg.cloudfront.net/items/13/138/image_en/1485219223.jpg","CFC-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","800 / 600","Resonator","Beast","gekko","Curse of the Frozen Casket","","""Tigers are strong from the start! Just like me!"" -Tiger Lily, Tribal Princess","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/138","Stalking Tiger in the Woods","http://d12h0em1d7ppg.cloudfront.net/items/13/138/image_en/1485219223.jpg","CFC-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","800 / 600","Resonator","Beast","gekko","Curse of the Frozen Casket","","""Tigers are strong from the start! Just like me!"" -Tiger Lily, Tribal Princess","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/139","The Ox King","http://d12h0em1d7ppg.cloudfront.net/items/13/139/image_en/1485219224.jpg","CFC-031","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1500 / 1500","Resonator","Myth","ユウキリリー","Curse of the Frozen Casket","Automatic
Whenever a resonator that was dealt damage by this card this turn is put into a graveyard ⇒ Put five [+100/+100] counters on this card.","He never comes home with anyone, but always seems to be collecting war trophies.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/139","The Ox King","http://d12h0em1d7ppg.cloudfront.net/items/13/139/image_en/1485219224.jpg","CFC-031","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1500 / 1500","Resonator","Myth","ユウキリリー","Curse of the Frozen Casket","Automatic
Whenever a resonator that was dealt damage by this card this turn is put into a graveyard ⇒ Put five [+100/+100] counters on this card.","He never comes home with anyone, but always seems to be collecting war trophies.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/139","The Ox King","http://d12h0em1d7ppg.cloudfront.net/items/13/139/image_en/1485219224.jpg","CFC-031","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","1500 / 1500","Resonator","Myth","ユウキリリー","Curse of the Frozen Casket","Automatic
Whenever a resonator that was dealt damage by this card this turn is put into a graveyard ⇒ Put five [+100/+100] counters on this card.","He never comes home with anyone, but always seems to be collecting war trophies.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/140","Tiger Charge","http://d12h0em1d7ppg.cloudfront.net/items/14/140/image_en/1485219226.jpg","CFC-032","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","乃希","Curse of the Frozen Casket","","Anyone can gain the strength of a tiger.","Curse of the Frozen Casket"
"http://www.fowtcg.com/card/141","Tiger Lily, Tribal Princess","http://d12h0em1d7ppg.cloudfront.net/items/14/141/image_en/1485219227.jpg","CFC-033","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","500 / 400","Resonator","Fairy Tale","乃希","Curse of the Frozen Casket","Continuous
If this card would deal damage to a J/resonator, it deals double that much instead.","""My punch doesn't just hit once!""","Curse of the Frozen Casket"
