"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_att_def","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets"
"http://www.fowtcg.com/card/283","Snow White of the Crystal Apple","http://d12h0em1d7ppg.cloudfront.net/items/28/283/image_en/1485222530.jpg","LEL-006","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","0 / 0","Resonator","Fairy Tale","弥生しろ","Legacy Lost","Activate
[W], remove a [+100/+100] counter from this card: Put a [+100/+100] counter on another target light J/resonator.","The delicious sparkling white apple invigorates its eater.","Legacy Lost"
"http://www.fowtcg.com/card/283","Snow White of the Crystal Apple","http://d12h0em1d7ppg.cloudfront.net/items/28/283/image_en/1485222530.jpg","LEL-006","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","0 / 0","Resonator","Fairy Tale","弥生しろ","Legacy Lost","Activate
[W], remove a [+100/+100] counter from this card: Put a [+100/+100] counter on another target light J/resonator.","The delicious sparkling white apple invigorates its eater.","Legacy Lost"
"http://www.fowtcg.com/card/284","Spirit of Light","http://d12h0em1d7ppg.cloudfront.net/items/28/284/image_en/1485222533.jpg","LEL-007","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Spirit","j-peg","Legacy Lost","Automatic
When this card enters your field ⇒ Put a [+100/+100] counter on another target J/resonator you control.","It's a faint light, but sometimes that's all you need to find hope.","Legacy Lost"
"http://www.fowtcg.com/card/284","Spirit of Light","http://d12h0em1d7ppg.cloudfront.net/items/28/284/image_en/1485222533.jpg","LEL-007","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Spirit","j-peg","Legacy Lost","Automatic
When this card enters your field ⇒ Put a [+100/+100] counter on another target J/resonator you control.","It's a faint light, but sometimes that's all you need to find hope.","Legacy Lost"
"http://www.fowtcg.com/card/285","The Seven Dwarves","http://d12h0em1d7ppg.cloudfront.net/items/28/285/image_en/1485222534.jpg","LEL-008","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","0 / 0","Resonator","Fairy Tale","上條ロロ(Kamijyo Roro)","Legacy Lost","Continuous
Prevent all damage that would be dealt to this card. If damage was prevented this way, remove a [+100/+100] counter from this card.","""Hm, now where'd he go off to?"" ""How should I know?"" ""Did he go looking for apples?"" ""Exactly how many of us were there anyway?""","Legacy Lost"
"http://www.fowtcg.com/card/285","The Seven Dwarves","http://d12h0em1d7ppg.cloudfront.net/items/28/285/image_en/1485222534.jpg","LEL-008","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","0 / 0","Resonator","Fairy Tale","上條ロロ(Kamijyo Roro)","Legacy Lost","Continuous
Prevent all damage that would be dealt to this card. If damage was prevented this way, remove a [+100/+100] counter from this card.","""Hm, now where'd he go off to?"" ""How should I know?"" ""Did he go looking for apples?"" ""Exactly how many of us were there anyway?""","Legacy Lost"
"http://www.fowtcg.com/card/285","The Seven Dwarves","http://d12h0em1d7ppg.cloudfront.net/items/28/285/image_en/1485222534.jpg","LEL-008","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","0 / 0","Resonator","Fairy Tale","上條ロロ(Kamijyo Roro)","Legacy Lost","Continuous
Prevent all damage that would be dealt to this card. If damage was prevented this way, remove a [+100/+100] counter from this card.","""Hm, now where'd he go off to?"" ""How should I know?"" ""Did he go looking for apples?"" ""Exactly how many of us were there anyway?""","Legacy Lost"
"http://www.fowtcg.com/card/286","Ancient Manager","http://d12h0em1d7ppg.cloudfront.net/items/28/286/image_en/1485222536.jpg","LEL-009","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","300 / 300","Resonator","Ancient","ネム","Legacy Lost","Automatic
When this card enters your field ⇒ Remove the top card of your deck from the game. This card deals 100 damage multiplied by the total cost of the card removed this way to your opponent.","""Now where have I seen that power before...hmm."" -Kaguya, Lunar Researcher","Legacy Lost"
"http://www.fowtcg.com/card/287","Bastet, Goddess of Cats","http://d12h0em1d7ppg.cloudfront.net/items/28/287/image_en/1485222537.jpg","LEL-010","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","300 / 700","Resonator","Cthulhu","ケルビン","Legacy Lost","Activate
[Inheritance][R][1]: Put five limit counters on target Cthulhu J/resonator with [Limit].","Bastet is always smiling suspiciously. Even after a thousand years.","Legacy Lost"
"http://www.fowtcg.com/card/287","Bastet, Goddess of Cats","http://d12h0em1d7ppg.cloudfront.net/items/28/287/image_en/1485222537.jpg","LEL-010","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","300 / 700","Resonator","Cthulhu","ケルビン","Legacy Lost","Activate
[Inheritance][R][1]: Put five limit counters on target Cthulhu J/resonator with [Limit].","Bastet is always smiling suspiciously. Even after a thousand years.","Legacy Lost"
"http://www.fowtcg.com/card/288","Bastet's Fascination","http://d12h0em1d7ppg.cloudfront.net/items/28/288/image_en/1485222539.jpg","LEL-011","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","ケルビン","Legacy Lost","","No one notices a simple glance. But it's more dangerous than they realize.","Legacy Lost"
"http://www.fowtcg.com/card/289","Conjure Time Bomb","http://d12h0em1d7ppg.cloudfront.net/items/28/289/image_en/1485222540.jpg","LEL-012","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","Ancient Magic","佐川明日香","Legacy Lost","","""Is that...a bomb?"" ""Sure looks like it, Kaguya. Stay back. I'll try to detonate it."" ""What? That's crazy!"" -Kaguya and Fiethsing","Legacy Lost"
"http://www.fowtcg.com/card/289","Conjure Time Bomb","http://d12h0em1d7ppg.cloudfront.net/items/28/289/image_en/1485222540.jpg","LEL-012","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","Ancient Magic","佐川明日香","Legacy Lost","","""Is that...a bomb?"" ""Sure looks like it, Kaguya. Stay back. I'll try to detonate it."" ""What? That's crazy!"" -Kaguya and Fiethsing","Legacy Lost"
"http://www.fowtcg.com/card/290","Invisible Flame","http://d12h0em1d7ppg.cloudfront.net/items/29/290/image_en/1485222542.jpg","LEL-013","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","600 / 600","Resonator","Magic Lifeform","SIGMAN","Legacy Lost","Activate
[Inheritance][R][1]: This card deals 600 damage to target J/resonator. (Pay [R][1] and discard this card to play this ability.)","A living flame.","Legacy Lost"
"http://www.fowtcg.com/card/290","Invisible Flame","http://d12h0em1d7ppg.cloudfront.net/items/29/290/image_en/1485222542.jpg","LEL-013","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","600 / 600","Resonator","Magic Lifeform","SIGMAN","Legacy Lost","Activate
[Inheritance][R][1]: This card deals 600 damage to target J/resonator. (Pay [R][1] and discard this card to play this ability.)","A living flame.","Legacy Lost"
"http://www.fowtcg.com/card/291","Skyscraper Giant","http://d12h0em1d7ppg.cloudfront.net/items/29/291/image_en/1485222543.jpg","LEL-014","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1700 / 1700","Resonator","Fairy Tale","佐川明日香","Legacy Lost","Activate
[rest]: This card deals 800 damage to each J/resonator without [Flying].","The clouds usually move freely. You only need to worry if they start getting pushed around.","Legacy Lost"
"http://www.fowtcg.com/card/291","Skyscraper Giant","http://d12h0em1d7ppg.cloudfront.net/items/29/291/image_en/1485222543.jpg","LEL-014","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1700 / 1700","Resonator","Fairy Tale","佐川明日香","Legacy Lost","Activate
[rest]: This card deals 800 damage to each J/resonator without [Flying].","The clouds usually move freely. You only need to worry if they start getting pushed around.","Legacy Lost"
"http://www.fowtcg.com/card/291","Skyscraper Giant","http://d12h0em1d7ppg.cloudfront.net/items/29/291/image_en/1485222543.jpg","LEL-014","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/05.png","1700 / 1700","Resonator","Fairy Tale","佐川明日香","Legacy Lost","Activate
[rest]: This card deals 800 damage to each J/resonator without [Flying].","The clouds usually move freely. You only need to worry if they start getting pushed around.","Legacy Lost"
"http://www.fowtcg.com/card/292","Time-Guide Admiral, Alfred","http://d12h0em1d7ppg.cloudfront.net/items/29/292/image_en/1485222570.jpg","LEL-015","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","800 / 800","Resonator","Ancient","BANAMONS*","Legacy Lost","Automatic
When this card enters your field ⇒ If you removed two or more mana counters from your J/ruler this turn and you have no produced will, put two mana counters on your J/ruler.","""I'll be better than my father. For the sake of Altea, I'll record all of time.""","Legacy Lost"
"http://www.fowtcg.com/card/292","Time-Guide Admiral, Alfred","http://d12h0em1d7ppg.cloudfront.net/items/29/292/image_en/1485222570.jpg","LEL-015","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","800 / 800","Resonator","Ancient","BANAMONS*","Legacy Lost","Automatic
When this card enters your field ⇒ If you removed two or more mana counters from your J/ruler this turn and you have no produced will, put two mana counters on your J/ruler.","""I'll be better than my father. For the sake of Altea, I'll record all of time.""","Legacy Lost"
"http://www.fowtcg.com/card/292","Time-Guide Admiral, Alfred","http://d12h0em1d7ppg.cloudfront.net/items/29/292/image_en/1485222570.jpg","LEL-015","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","800 / 800","Resonator","Ancient","BANAMONS*","Legacy Lost","Automatic
When this card enters your field ⇒ If you removed two or more mana counters from your J/ruler this turn and you have no produced will, put two mana counters on your J/ruler.","""I'll be better than my father. For the sake of Altea, I'll record all of time.""","Legacy Lost"
"http://www.fowtcg.com/card/293","World Flame Summoning","http://d12h0em1d7ppg.cloudfront.net/items/29/293/image_en/1485222572.jpg","LEL-016","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","Ancient Magic","tokiwa","Legacy Lost","","""The flame that will burn this world. Its power is mine."" -Sol, Hierophant of the Helio Star","Legacy Lost"
"http://www.fowtcg.com/card/293","World Flame Summoning","http://d12h0em1d7ppg.cloudfront.net/items/29/293/image_en/1485222572.jpg","LEL-016","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","Ancient Magic","tokiwa","Legacy Lost","","""The flame that will burn this world. Its power is mine."" -Sol, Hierophant of the Helio Star","Legacy Lost"
"http://www.fowtcg.com/card/293","World Flame Summoning","http://d12h0em1d7ppg.cloudfront.net/items/29/293/image_en/1485222572.jpg","LEL-016","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","","Chant","Ancient Magic","tokiwa","Legacy Lost","","""The flame that will burn this world. Its power is mine."" -Sol, Hierophant of the Helio Star","Legacy Lost"
"http://www.fowtcg.com/card/294","Alhama'at's Mage Knight","http://d12h0em1d7ppg.cloudfront.net/items/29/294/image_en/1485222574.jpg","LEL-017","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","500 / 700","Resonator","Magic Lifeform/Ancient Magic","Nagiにゃん","Legacy Lost","","Never forgetting his past, Lapis swore to achieve his destiny, no matter the cost.","Legacy Lost"
"http://www.fowtcg.com/card/294","Alhama'at's Mage Knight","http://d12h0em1d7ppg.cloudfront.net/items/29/294/image_en/1485222574.jpg","LEL-017","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","500 / 700","Resonator","Magic Lifeform/Ancient Magic","Nagiにゃん","Legacy Lost","","Never forgetting his past, Lapis swore to achieve his destiny, no matter the cost.","Legacy Lost"
"http://www.fowtcg.com/card/295","Charlotte, Wielder of the Sacred Spirit","http://d12h0em1d7ppg.cloudfront.net/items/29/295/image_en/1485222577.jpg","LEL-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","0 / 0","Resonator","Wizard","猫囃子(Nekobayashi)","Legacy Lost","Automatic
When this card enters your field ⇒ Draw a card.","Her spirit shines with radiant hopes.","Legacy Lost"
"http://www.fowtcg.com/card/295","Charlotte, Wielder of the Sacred Spirit","http://d12h0em1d7ppg.cloudfront.net/items/29/295/image_en/1485222577.jpg","LEL-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","0 / 0","Resonator","Wizard","猫囃子(Nekobayashi)","Legacy Lost","Automatic
When this card enters your field ⇒ Draw a card.","Her spirit shines with radiant hopes.","Legacy Lost"
"http://www.fowtcg.com/card/295","Charlotte, Wielder of the Sacred Spirit","http://d12h0em1d7ppg.cloudfront.net/items/29/295/image_en/1485222577.jpg","LEL-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","0 / 0","Resonator","Wizard","猫囃子(Nekobayashi)","Legacy Lost","Automatic
When this card enters your field ⇒ Draw a card.","Her spirit shines with radiant hopes.","Legacy Lost"
"http://www.fowtcg.com/card/295","Charlotte, Wielder of the Sacred Spirit","http://d12h0em1d7ppg.cloudfront.net/items/29/295/image_en/1485222577.jpg","LEL-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","0 / 0","Resonator","Wizard","猫囃子(Nekobayashi)","Legacy Lost","Automatic
When this card enters your field ⇒ Draw a card.","Her spirit shines with radiant hopes.","Legacy Lost"
"http://www.fowtcg.com/card/296","Fishing","http://d12h0em1d7ppg.cloudfront.net/items/29/296/image_en/1485222580.jpg","LEL-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Chant","","松本エイト","Legacy Lost","","The best stuff always comes when you least expect it.","Legacy Lost"
"http://www.fowtcg.com/card/297","Jiang Ziya, the Fisherman","http://d12h0em1d7ppg.cloudfront.net/items/29/297/image_en/1485222581.jpg","LEL-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","700 / 700","Resonator","Myth","touge369","Legacy Lost","Automatic
When this card enters your field ⇒ Put the top card of your deck into your graveyard. If it was put into your graveyard this way, put a [X00/X00] water/darkness Fantasy resonator token into your field, where X is that card's total cost.","""Wonder what I'll get. Hope it's good.""","Legacy Lost"
"http://www.fowtcg.com/card/297","Jiang Ziya, the Fisherman","http://d12h0em1d7ppg.cloudfront.net/items/29/297/image_en/1485222581.jpg","LEL-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","700 / 700","Resonator","Myth","touge369","Legacy Lost","Automatic
When this card enters your field ⇒ Put the top card of your deck into your graveyard. If it was put into your graveyard this way, put a [X00/X00] water/darkness Fantasy resonator token into your field, where X is that card's total cost.","""Wonder what I'll get. Hope it's good.""","Legacy Lost"
"http://www.fowtcg.com/card/297","Jiang Ziya, the Fisherman","http://d12h0em1d7ppg.cloudfront.net/items/29/297/image_en/1485222581.jpg","LEL-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","700 / 700","Resonator","Myth","touge369","Legacy Lost","Automatic
When this card enters your field ⇒ Put the top card of your deck into your graveyard. If it was put into your graveyard this way, put a [X00/X00] water/darkness Fantasy resonator token into your field, where X is that card's total cost.","""Wonder what I'll get. Hope it's good.""","Legacy Lost"
"http://www.fowtcg.com/card/298","Moojdart's Illusionary Soldier","http://d12h0em1d7ppg.cloudfront.net/items/29/298/image_en/1485222583.jpg","LEL-021","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","100 / 100","Resonator","Fantasy","kawaryu","Legacy Lost","Continuous
Prevent all damage that would be dealt to this card during your opponent's turn.","Illusions flicker between tangible and intangible forms, giving them an edge against real beings.","Legacy Lost"
"http://www.fowtcg.com/card/299","Rachel, Alhama'at's Advisor","http://d12h0em1d7ppg.cloudfront.net/items/29/299/image_en/1485222586.jpg","LEL-022","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","600 / 600","Resonator","Ancient","Azusa","Legacy Lost","Activate
[Inheritance][U][U]: Return target resonator to its owner's hand. (Pay [U][U] and discard this card to play this ability.)","""Master Lapis. I hope you know your punishment for returning is execution.""","Legacy Lost"
"http://www.fowtcg.com/card/299","Rachel, Alhama'at's Advisor","http://d12h0em1d7ppg.cloudfront.net/items/29/299/image_en/1485222586.jpg","LEL-022","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","600 / 600","Resonator","Ancient","Azusa","Legacy Lost","Activate
[Inheritance][U][U]: Return target resonator to its owner's hand. (Pay [U][U] and discard this card to play this ability.)","""Master Lapis. I hope you know your punishment for returning is execution.""","Legacy Lost"
"http://www.fowtcg.com/card/300","Rachel's Smile","http://d12h0em1d7ppg.cloudfront.net/items/30/300/image_en/1485222588.jpg","LEL-023","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Chant","Ancient Magic","Azusa","Legacy Lost","","If she smiles, you know her enemy isn't.","Legacy Lost"
"http://www.fowtcg.com/card/300","Rachel's Smile","http://d12h0em1d7ppg.cloudfront.net/items/30/300/image_en/1485222588.jpg","LEL-023","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Chant","Ancient Magic","Azusa","Legacy Lost","","If she smiles, you know her enemy isn't.","Legacy Lost"
"http://www.fowtcg.com/card/300","Rachel's Smile","http://d12h0em1d7ppg.cloudfront.net/items/30/300/image_en/1485222588.jpg","LEL-023","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","","Chant","Ancient Magic","Azusa","Legacy Lost","","If she smiles, you know her enemy isn't.","Legacy Lost"
"http://www.fowtcg.com/card/301","Reunion of Sisters","http://d12h0em1d7ppg.cloudfront.net/items/30/301/image_en/1485222590.jpg","LEL-024","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Chant","","mie","Legacy Lost","","""Faria! Faria! I...I..."" ""Don't cry, Charlotte. From now on, I'll always be here to protect you."" -Charlotte and Faria","Legacy Lost"
"http://www.fowtcg.com/card/301","Reunion of Sisters","http://d12h0em1d7ppg.cloudfront.net/items/30/301/image_en/1485222590.jpg","LEL-024","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Chant","","mie","Legacy Lost","","""Faria! Faria! I...I..."" ""Don't cry, Charlotte. From now on, I'll always be here to protect you."" -Charlotte and Faria","Legacy Lost"
"http://www.fowtcg.com/card/301","Reunion of Sisters","http://d12h0em1d7ppg.cloudfront.net/items/30/301/image_en/1485222590.jpg","LEL-024","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","","mie","Legacy Lost","","""Faria! Faria! I...I..."" ""Don't cry, Charlotte. From now on, I'll always be here to protect you."" -Charlotte and Faria","Legacy Lost"
"http://www.fowtcg.com/card/302","Fiethsing, the Fate Spinning Winds","http://d12h0em1d7ppg.cloudfront.net/items/30/302/image_en/1485222593.jpg","LEL-025","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","600 / 600","Resonator","Elf/Six Sages","狛蜜ザキ","Legacy Lost","Automatic
When this card enters your field ⇒ You may return another target resonator you control to its owner's hand.","""Thanks for everything. All in all, I've had a pretty good run. And Kaguya...I'm sorry.""","Legacy Lost"
"http://www.fowtcg.com/card/302","Fiethsing, the Fate Spinning Winds","http://d12h0em1d7ppg.cloudfront.net/items/30/302/image_en/1485222593.jpg","LEL-025","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","600 / 600","Resonator","Elf/Six Sages","狛蜜ザキ","Legacy Lost","Automatic
When this card enters your field ⇒ You may return another target resonator you control to its owner's hand.","""Thanks for everything. All in all, I've had a pretty good run. And Kaguya...I'm sorry.""","Legacy Lost"
"http://www.fowtcg.com/card/303","Final Breeze","http://d12h0em1d7ppg.cloudfront.net/items/30/303/image_en/1485222594.jpg","LEL-026","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Chant","","狛蜜ザキ","Legacy Lost","","Fiethsing's final spell brought a great calm silence across the land.","Legacy Lost"
"http://www.fowtcg.com/card/303","Final Breeze","http://d12h0em1d7ppg.cloudfront.net/items/30/303/image_en/1485222594.jpg","LEL-026","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","","狛蜜ザキ","Legacy Lost","","Fiethsing's final spell brought a great calm silence across the land.","Legacy Lost"
"http://www.fowtcg.com/card/304","Gale Force","http://d12h0em1d7ppg.cloudfront.net/items/30/304/image_en/1485222595.jpg","LEL-027","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Chant","","竿","Legacy Lost","","Sometimes it really is better to walk.","Legacy Lost"
"http://www.fowtcg.com/card/305","Jack, Climbing the Beanstalk","http://d12h0em1d7ppg.cloudfront.net/items/30/305/image_en/1485222597.jpg","LEL-028","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","800 / 800","Resonator","Fairy Tale","祀花よう子","Legacy Lost","Automatic
When this card deals damage to your opponent ⇒ You may banish this card. If you do, you may search your deck for a card named ""Skyscraper Giant"" and put it into your field. Then shuffle your deck.","The beanstalk stretched to the heavens and beyond.","Legacy Lost"
"http://www.fowtcg.com/card/305","Jack, Climbing the Beanstalk","http://d12h0em1d7ppg.cloudfront.net/items/30/305/image_en/1485222597.jpg","LEL-028","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","800 / 800","Resonator","Fairy Tale","祀花よう子","Legacy Lost","Automatic
When this card deals damage to your opponent ⇒ You may banish this card. If you do, you may search your deck for a card named ""Skyscraper Giant"" and put it into your field. Then shuffle your deck.","The beanstalk stretched to the heavens and beyond.","Legacy Lost"
"http://www.fowtcg.com/card/305","Jack, Climbing the Beanstalk","http://d12h0em1d7ppg.cloudfront.net/items/30/305/image_en/1485222597.jpg","LEL-028","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","800 / 800","Resonator","Fairy Tale","祀花よう子","Legacy Lost","Automatic
When this card deals damage to your opponent ⇒ You may banish this card. If you do, you may search your deck for a card named ""Skyscraper Giant"" and put it into your field. Then shuffle your deck.","The beanstalk stretched to the heavens and beyond.","Legacy Lost"
"http://www.fowtcg.com/card/306","Luan, Auspicious Beast","http://d12h0em1d7ppg.cloudfront.net/items/30/306/image_en/1485222598.jpg","LEL-029","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","700 / 700","Resonator","Beast","gekko","Legacy Lost","Activate
[Inheritance][G][2]: Target J/resonator gains [+700/+700] until end of turn. (Pay [G][2] and discard this card to play this ability.)","That which inherits its soul, inherits its power.","Legacy Lost"
"http://www.fowtcg.com/card/306","Luan, Auspicious Beast","http://d12h0em1d7ppg.cloudfront.net/items/30/306/image_en/1485222598.jpg","LEL-029","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","700 / 700","Resonator","Beast","gekko","Legacy Lost","Activate
[Inheritance][G][2]: Target J/resonator gains [+700/+700] until end of turn. (Pay [G][2] and discard this card to play this ability.)","That which inherits its soul, inherits its power.","Legacy Lost"
"http://www.fowtcg.com/card/307","Magic Stone Life Form","http://d12h0em1d7ppg.cloudfront.net/items/30/307/image_en/1485222600.jpg","LEL-030","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","300 / 300","Resonator","Magic Lifeform","上木乃アロエ","Legacy Lost","Automatic
When this card is put into a graveyard from your field ⇒ Produce [W], [R], [U], [G], or [B].","A creation forged by Grusbalesta and influenced by Altea.","Legacy Lost"
"http://www.fowtcg.com/card/308","Planting Beans","http://d12h0em1d7ppg.cloudfront.net/items/30/308/image_en/1485222603.jpg","LEL-031","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","","Chant","","佐々木光之介","Legacy Lost","","Good thing you didn't eat them.","Legacy Lost"
