"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_att_def","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets"
"http://www.fowtcg.com/card/3185","Deadly Pox","http://d12h0em1d7ppg.cloudfront.net/items/31/3185/image_en/e6e18bbb-7fa6-46d1-aed7-c0748a3ee3ea.jpg","TSW-005*","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Chant","Inverse","Shirai Hidemi","The Time Spinning Witch","","""Fall into despair."" -Aimul, Princess of Despair","The Time Spinning Witch"
"http://www.fowtcg.com/card/3185","Deadly Pox","http://d12h0em1d7ppg.cloudfront.net/items/31/3185/image_en/e6e18bbb-7fa6-46d1-aed7-c0748a3ee3ea.jpg","TSW-005*","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","Inverse","Shirai Hidemi","The Time Spinning Witch","","""Fall into despair."" -Aimul, Princess of Despair","The Time Spinning Witch"
"http://www.fowtcg.com/card/3186","Fierica, Honorable Thief","http://d12h0em1d7ppg.cloudfront.net/items/31/3186/image_en/7d32c252-1fbf-448a-9970-a3b67600d50d.jpg","TSW-006","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Human","fzwrAym","The Time Spinning Witch","Activate
Banish five gems: Destroy target addition.","Due to her never leaving any treasure behind, other treasure hunters have taken to calling her ""Fierica the Thorough"".","The Time Spinning Witch"
"http://www.fowtcg.com/card/3186","Fierica, Honorable Thief","http://d12h0em1d7ppg.cloudfront.net/items/31/3186/image_en/7d32c252-1fbf-448a-9970-a3b67600d50d.jpg","TSW-006","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Human","fzwrAym","The Time Spinning Witch","Activate
Banish five gems: Destroy target addition.","Due to her never leaving any treasure behind, other treasure hunters have taken to calling her ""Fierica the Thorough"".","The Time Spinning Witch"
"http://www.fowtcg.com/card/3187","Fierica's Expedition","http://d12h0em1d7ppg.cloudfront.net/items/31/3187/image_en/9346b1ed-bcf4-408e-874a-963ad4286e6e.jpg","TSW-007","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","fzwrAym","The Time Spinning Witch","","While exploring for treasures and ruins, she also seeks her long lost younger brother.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3188","Flourishing Hope","http://d12h0em1d7ppg.cloudfront.net/items/31/3188/image_en/7e94a118-0e78-47e2-8066-023ae58ab653.jpg","TSW-008","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","Haruichi Kido","The Time Spinning Witch","","""Remember, the will to be reborn."" -Grimm, Hope from the Future","The Time Spinning Witch"
"http://www.fowtcg.com/card/3189","Burgeoning Despair","http://d12h0em1d7ppg.cloudfront.net/items/31/3189/image_en/ba4ff5a1-76f9-49ef-87df-926b4001fd73.jpg","TSW-008*","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","","Chant","Inverse","Haruichi Kido","The Time Spinning Witch","","""Ahh, so you finally remember me, Onii-sama? Then you should have no regrets. Die now, peacefully."" -Aimul, Princess of Despair","The Time Spinning Witch"
"http://www.fowtcg.com/card/3189","Burgeoning Despair","http://d12h0em1d7ppg.cloudfront.net/items/31/3189/image_en/ba4ff5a1-76f9-49ef-87df-926b4001fd73.jpg","TSW-008*","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","","Chant","Inverse","Haruichi Kido","The Time Spinning Witch","","""Ahh, so you finally remember me, Onii-sama? Then you should have no regrets. Die now, peacefully."" -Aimul, Princess of Despair","The Time Spinning Witch"
"http://www.fowtcg.com/card/3190","Gem Hammer Panda","http://d12h0em1d7ppg.cloudfront.net/items/31/3190/image_en/5e315c54-b5e4-4b97-88c9-17847b46170d.jpg","TSW-009","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Panda","kawaryu","The Time Spinning Witch","Continuous
This card gains [+400/+400] as long as you control ten or more gems.","Happiness is relative to one's number of gems.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3190","Gem Hammer Panda","http://d12h0em1d7ppg.cloudfront.net/items/31/3190/image_en/5e315c54-b5e4-4b97-88c9-17847b46170d.jpg","TSW-009","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Panda","kawaryu","The Time Spinning Witch","Continuous
This card gains [+400/+400] as long as you control ten or more gems.","Happiness is relative to one's number of gems.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3190","Gem Hammer Panda","http://d12h0em1d7ppg.cloudfront.net/items/31/3190/image_en/5e315c54-b5e4-4b97-88c9-17847b46170d.jpg","TSW-009","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","800 / 800","Resonator","Panda","kawaryu","The Time Spinning Witch","Continuous
This card gains [+400/+400] as long as you control ten or more gems.","Happiness is relative to one's number of gems.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3191","Gem Mallet Panda","http://d12h0em1d7ppg.cloudfront.net/items/31/3191/image_en/f8ae6053-d69a-4b61-ad0d-7bde65c88c38.jpg","TSW-010","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","100 / 400","Resonator","Panda","Nakaba Higurashi","The Time Spinning Witch","Activate
[rest], banish three gems that share an attribute: Produce two wills of an attribute shared with all gems banished this way.","A powerful magic swell can shatter gems.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3192","Jewel Aura","http://d12h0em1d7ppg.cloudfront.net/items/31/3192/image_en/b2690e25-f92e-4be3-8c47-8ca73452010a.jpg","TSW-011","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","fzwrAym","The Time Spinning Witch","","Fierica's spirit of inquiry turns to a spirit of ferocity in battle.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3192","Jewel Aura","http://d12h0em1d7ppg.cloudfront.net/items/31/3192/image_en/b2690e25-f92e-4be3-8c47-8ca73452010a.jpg","TSW-011","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","fzwrAym","The Time Spinning Witch","","Fierica's spirit of inquiry turns to a spirit of ferocity in battle.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3193","Jewel Step","http://d12h0em1d7ppg.cloudfront.net/items/31/3193/image_en/0103dc95-7a7e-441c-bec2-3458ba06ae94.jpg","TSW-012","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","Tsukumi","The Time Spinning Witch","","The pandas escaped using their gems.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3194","Karmic Retribution","http://d12h0em1d7ppg.cloudfront.net/items/31/3194/image_en/68061135-a4a6-4a6b-8d4f-bd507a6265aa.jpg","TSW-013","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","kurisu","The Time Spinning Witch","","""People die so easily."" -Aimul, Princess of Despair","The Time Spinning Witch"
"http://www.fowtcg.com/card/3195","Knight of Hope","http://d12h0em1d7ppg.cloudfront.net/items/31/3195/image_en/f7992c5c-de1d-4278-86a5-c04ba2c8102b.jpg","TSW-014","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","400 / 400","Resonator","Human","Matsurika Yoko","The Time Spinning Witch","Automatic
Whenever you do judgment of a ruler ⇒ Invert this card. (Flip it over.)","Hope is a beautiful lie.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3196","Knight of Despair","http://d12h0em1d7ppg.cloudfront.net/items/31/3196/image_en/c979c16c-b83a-4c31-9d49-5c7c9f179eb9.jpg","TSW-014*","C","","800 / 800","Resonator","Human/Inverse","Matsurika Yoko","The Time Spinning Witch","","Despair is an inconvenient truth.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3197","Light Castle, Palace of Hope","http://d12h0em1d7ppg.cloudfront.net/items/31/3197/image_en/47888253-41ff-465d-b7d3-5e838da3e227.jpg","TSW-015","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Addition","","Shinichi Chiba","The Time Spinning Witch","Automatic
When this card enters the field ⇒ Put two [+100/+100] counters on each resonator you control.","Sasaru Palace crumbled and a shining new palace was erected.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3197","Light Castle, Palace of Hope","http://d12h0em1d7ppg.cloudfront.net/items/31/3197/image_en/47888253-41ff-465d-b7d3-5e838da3e227.jpg","TSW-015","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Addition","","Shinichi Chiba","The Time Spinning Witch","Automatic
When this card enters the field ⇒ Put two [+100/+100] counters on each resonator you control.","Sasaru Palace crumbled and a shining new palace was erected.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3198","Dark Castle, Palace of Despair","http://d12h0em1d7ppg.cloudfront.net/items/31/3198/image_en/39ec3b20-bbfb-4a6d-a24a-42fcdee9ec83.jpg","TSW-015*","U","","","Addition","Inverse","Shinichi Chiba","The Time Spinning Witch","Automatic
When this card inverts ⇒ Put four [-100/-100] counters on each resonator your opponent controls.","All lights must eventually go out.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3199","Life Stealing Altar","http://d12h0em1d7ppg.cloudfront.net/items/31/3199/image_en/34e485ea-ddf4-466b-af45-5e71c0c1f7e3.jpg","TSW-016","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Addition","","Tsukumi","The Time Spinning Witch","Automatic
Whenever a resonator you control is put into a graveyard from the field ⇒ You may pay [1]. If you do, draw a card.","The ritual begins with one's own despair...","The Time Spinning Witch"
"http://www.fowtcg.com/card/3200","Soul Returning Altar","http://d12h0em1d7ppg.cloudfront.net/items/32/3200/image_en/aa1ddf14-55d2-4347-b0aa-abef97967fe4.jpg","TSW-016*","C","","","Addition","Inverse","Tsukumi","The Time Spinning Witch","Activate
Banish a resonator: Target resonator gains [-400/-400] until end of turn.","...and ends with another's.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3201","Magic Transforming Warrior","http://d12h0em1d7ppg.cloudfront.net/items/32/3201/image_en/7637c4a0-62b7-4822-84eb-458ad0e791ea.jpg","TSW-017","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","1200 / 1200","Resonator","Golem","kakiken","The Time Spinning Witch","Automatic
Whenever this card attacks ⇒ For each different attribute of the gem banished to pay this card's [Mobilize] cost during this battle, this card gains the following until end of turn:
[w]: [0/+500]
[r]: [Pierce]
[u]: [Flying]
[g]: [First Strike]
[b]: [+500/0]","Using gems, Taegrus refitted golems into much more versatile fighters.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3201","Magic Transforming Warrior","http://d12h0em1d7ppg.cloudfront.net/items/32/3201/image_en/7637c4a0-62b7-4822-84eb-458ad0e791ea.jpg","TSW-017","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","1200 / 1200","Resonator","Golem","kakiken","The Time Spinning Witch","Automatic
Whenever this card attacks ⇒ For each different attribute of the gem banished to pay this card's [Mobilize] cost during this battle, this card gains the following until end of turn:
[w]: [0/+500]
[r]: [Pierce]
[u]: [Flying]
[g]: [First Strike]
[b]: [+500/0]","Using gems, Taegrus refitted golems into much more versatile fighters.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3201","Magic Transforming Warrior","http://d12h0em1d7ppg.cloudfront.net/items/32/3201/image_en/7637c4a0-62b7-4822-84eb-458ad0e791ea.jpg","TSW-017","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","1200 / 1200","Resonator","Golem","kakiken","The Time Spinning Witch","Automatic
Whenever this card attacks ⇒ For each different attribute of the gem banished to pay this card's [Mobilize] cost during this battle, this card gains the following until end of turn:
[w]: [0/+500]
[r]: [Pierce]
[u]: [Flying]
[g]: [First Strike]
[b]: [+500/0]","Using gems, Taegrus refitted golems into much more versatile fighters.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3202","Mephistopheles","http://d12h0em1d7ppg.cloudfront.net/items/32/3202/image_en/be40f4c1-cb9c-441c-9ba0-00734b622613.jpg","TSW-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Demon","MATSUMOTO EIGHT","The Time Spinning Witch","Continuous
J/resonators your opponent controls enter the field rested.","""Stay."" -Princess of Fleeting Hope","The Time Spinning Witch"
"http://www.fowtcg.com/card/3202","Mephistopheles","http://d12h0em1d7ppg.cloudfront.net/items/32/3202/image_en/be40f4c1-cb9c-441c-9ba0-00734b622613.jpg","TSW-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Demon","MATSUMOTO EIGHT","The Time Spinning Witch","Continuous
J/resonators your opponent controls enter the field rested.","""Stay."" -Princess of Fleeting Hope","The Time Spinning Witch"
"http://www.fowtcg.com/card/3202","Mephistopheles","http://d12h0em1d7ppg.cloudfront.net/items/32/3202/image_en/be40f4c1-cb9c-441c-9ba0-00734b622613.jpg","TSW-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","800 / 800","Resonator","Demon","MATSUMOTO EIGHT","The Time Spinning Witch","Continuous
J/resonators your opponent controls enter the field rested.","""Stay."" -Princess of Fleeting Hope","The Time Spinning Witch"
"http://www.fowtcg.com/card/3203","Mephistopheles","http://d12h0em1d7ppg.cloudfront.net/items/32/3203/image_en/5af7dce2-0765-4e9f-a33b-a19fc672569c.jpg","TSW-018*","SR","","1000 / 1000","Resonator","Demon/Inverse","MATSUMOTO EIGHT","The Time Spinning Witch","Continuous
Resonators entering the field under your opponent's control don't cause their own abilities to trigger.","""Come Mephistopheles. Devour everything."" -Aimul, Princess of Despair","The Time Spinning Witch"
"http://www.fowtcg.com/card/3204","Miscalculation","http://d12h0em1d7ppg.cloudfront.net/items/32/3204/image_en/ae876fa7-4d9b-4286-84f4-9ed220d3b55c.jpg","TSW-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","JURI","The Time Spinning Witch","","""Welcome to my castle."" -Aimul, Princess of Despair","The Time Spinning Witch"
"http://www.fowtcg.com/card/3205","Panda Medium","http://d12h0em1d7ppg.cloudfront.net/items/32/3205/image_en/1e08894f-a5df-4601-8936-3f434cdae46a.jpg","TSW-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Panda","Retro","The Time Spinning Witch","Activate
[rest]: Remove target card in your graveyard from the game.","""Hm? You'd like to show me something?"" -Princess of Fleeting Hope","The Time Spinning Witch"
"http://www.fowtcg.com/card/3205","Panda Medium","http://d12h0em1d7ppg.cloudfront.net/items/32/3205/image_en/1e08894f-a5df-4601-8936-3f434cdae46a.jpg","TSW-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Panda","Retro","The Time Spinning Witch","Activate
[rest]: Remove target card in your graveyard from the game.","""Hm? You'd like to show me something?"" -Princess of Fleeting Hope","The Time Spinning Witch"
"http://www.fowtcg.com/card/3205","Panda Medium","http://d12h0em1d7ppg.cloudfront.net/items/32/3205/image_en/1e08894f-a5df-4601-8936-3f434cdae46a.jpg","TSW-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","800 / 800","Resonator","Panda","Retro","The Time Spinning Witch","Activate
[rest]: Remove target card in your graveyard from the game.","""Hm? You'd like to show me something?"" -Princess of Fleeting Hope","The Time Spinning Witch"
"http://www.fowtcg.com/card/3206","Possessed Panda","http://d12h0em1d7ppg.cloudfront.net/items/32/3206/image_en/e301752b-792e-4766-a22d-f6792bb98f4c.jpg","TSW-020*","U","","1000 / 1000","Resonator","Panda/Inverse","Retro","The Time Spinning Witch","Activate
[rest]: Put target card from a removed area that was removed by this card into its owner's hand.","""Thank you. Keep the change."" -Aimul, Princess of Despair","The Time Spinning Witch"
"http://www.fowtcg.com/card/3207","Panda Performer","http://d12h0em1d7ppg.cloudfront.net/items/32/3207/image_en/d26fd8c5-5b31-4ea3-a143-4ccd3acb8d24.jpg","TSW-021","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 1000","Resonator","Panda","mie","The Time Spinning Witch","Activate
Banish a gem: Switch the ATK and DEF of this card until end of turn.","All of the performer's tricks use gems.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3207","Panda Performer","http://d12h0em1d7ppg.cloudfront.net/items/32/3207/image_en/d26fd8c5-5b31-4ea3-a143-4ccd3acb8d24.jpg","TSW-021","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","500 / 1000","Resonator","Panda","mie","The Time Spinning Witch","Activate
Banish a gem: Switch the ATK and DEF of this card until end of turn.","All of the performer's tricks use gems.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3208","Princess of Fleeting Hope","http://d12h0em1d7ppg.cloudfront.net/items/32/3208/image_en/bce5e73a-7c8f-4d7f-ad97-6a83f79b296c.jpg","TSW-022","R","","","Ruler","Human","kurisu","The Time Spinning Witch","Activate
[0]: Recover target resonator. Play this ability only during your opponent's turn and only once per turn.","""Onii-sama. That pitiful form...Don't worry, I shall release you.""","The Time Spinning Witch"
"http://www.fowtcg.com/card/3209","Aimul, Princess of Despair","http://d12h0em1d7ppg.cloudfront.net/items/32/3209/image_en/f3ed7d5d-9be6-4c1b-8073-d53d8b94823b.jpg","TSW-022J","JR","","300 / 300","J-Ruler","Human","kurisu","The Time Spinning Witch","Continuous
This card gains [+200/+200] for each Inverse entity you control.","A false peace, a deadly sickness.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3210","Relief Aid","http://d12h0em1d7ppg.cloudfront.net/items/32/3210/image_en/cc281235-939d-4217-a587-bb199506e627.jpg","TSW-023","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","kawaryu","The Time Spinning Witch","","""Taegrus, if you need help, just say so!"" -Rose Quartz, the Panda Queen","The Time Spinning Witch"
"http://www.fowtcg.com/card/3211","Sacred Knight of Atonement","http://d12h0em1d7ppg.cloudfront.net/items/32/3211/image_en/c43c752e-e901-4a32-bf92-17c564485692.jpg","TSW-024","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","900 / 900","Resonator","Human","Azusa","The Time Spinning Witch","Automatic
When this card enters the field ⇒ Prevent all damage that would be dealt to this card until end of turn.","Standing on the battle field to atone...","The Time Spinning Witch"
"http://www.fowtcg.com/card/3211","Sacred Knight of Atonement","http://d12h0em1d7ppg.cloudfront.net/items/32/3211/image_en/c43c752e-e901-4a32-bf92-17c564485692.jpg","TSW-024","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","900 / 900","Resonator","Human","Azusa","The Time Spinning Witch","Automatic
When this card enters the field ⇒ Prevent all damage that would be dealt to this card until end of turn.","Standing on the battle field to atone...","The Time Spinning Witch"
"http://www.fowtcg.com/card/3211","Sacred Knight of Atonement","http://d12h0em1d7ppg.cloudfront.net/items/32/3211/image_en/c43c752e-e901-4a32-bf92-17c564485692.jpg","TSW-024","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","900 / 900","Resonator","Human","Azusa","The Time Spinning Witch","Automatic
When this card enters the field ⇒ Prevent all damage that would be dealt to this card until end of turn.","Standing on the battle field to atone...","The Time Spinning Witch"
"http://www.fowtcg.com/card/3212","Dark Knight of Conviction","http://d12h0em1d7ppg.cloudfront.net/items/32/3212/image_en/91642228-b78a-42de-b6bc-85cb5e54769c.jpg","TSW-024*","C","","1000 / 1000","Resonator","Human/Inverse","Azusa","The Time Spinning Witch","Automatic
Whenever this card attacks ⇒ Target J/resonator gains [-200/-200] until end of turn.","...this knight convicts the innocent.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3213","Separation of Fates","http://d12h0em1d7ppg.cloudfront.net/items/32/3213/image_en/85df0d8d-ca4e-4681-9667-ec4f390bc522.jpg","TSW-025","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","Hayama Kohei","The Time Spinning Witch","","To release one from their hopes.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3214","The Jewel Princess","http://d12h0em1d7ppg.cloudfront.net/items/32/3214/image_en/6664160b-ed7f-489f-b06a-5b0293ae1afd.jpg","TSW-026","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","100 / 100","Resonator","Fairy Tale","j-peg","The Time Spinning Witch","Automatic
When this card enters the field ⇒ Destroy target rested resonator. Gain a gem of any attribute.","From her lips, gems fell.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3214","The Jewel Princess","http://d12h0em1d7ppg.cloudfront.net/items/32/3214/image_en/6664160b-ed7f-489f-b06a-5b0293ae1afd.jpg","TSW-026","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","100 / 100","Resonator","Fairy Tale","j-peg","The Time Spinning Witch","Automatic
When this card enters the field ⇒ Destroy target rested resonator. Gain a gem of any attribute.","From her lips, gems fell.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3215","Treasure Knight Panda","http://d12h0em1d7ppg.cloudfront.net/items/32/3215/image_en/aa26a4d9-d2fb-4e11-9a59-d35bd06845ba.jpg","TSW-027","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 500","Resonator","Panda","YAMAMOTO-NAOKI","The Time Spinning Witch","Activate
[w][w]: Choose an ability for each different attribute among all gems you control from [Swiftness], [Precision], [First Strike], [Flying], and [Pierce]. This card gains those abilities until end of turn.","Apparently, he receives a lot of complaints because his outfit sparkles too brightly.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3215","Treasure Knight Panda","http://d12h0em1d7ppg.cloudfront.net/items/32/3215/image_en/aa26a4d9-d2fb-4e11-9a59-d35bd06845ba.jpg","TSW-027","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","500 / 500","Resonator","Panda","YAMAMOTO-NAOKI","The Time Spinning Witch","Activate
[w][w]: Choose an ability for each different attribute among all gems you control from [Swiftness], [Precision], [First Strike], [Flying], and [Pierce]. This card gains those abilities until end of turn.","Apparently, he receives a lot of complaints because his outfit sparkles too brightly.","The Time Spinning Witch"
"http://www.fowtcg.com/card/3216","White Sacred Beast","http://d12h0em1d7ppg.cloudfront.net/items/32/3216/image_en/5ac7592d-7735-4f5d-a014-51ce104d3085.jpg","TSW-028","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Beast","Nakaba Higurashi","The Time Spinning Witch","Automatic
When this card enters the field ⇒ Target resonator loses all abilities until end of turn.","""There. Now nothing should be troubling you."" -Princess of Fleeting Hope","The Time Spinning Witch"
"http://www.fowtcg.com/card/3216","White Sacred Beast","http://d12h0em1d7ppg.cloudfront.net/items/32/3216/image_en/5ac7592d-7735-4f5d-a014-51ce104d3085.jpg","TSW-028","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","600 / 600","Resonator","Beast","Nakaba Higurashi","The Time Spinning Witch","Automatic
When this card enters the field ⇒ Target resonator loses all abilities until end of turn.","""There. Now nothing should be troubling you."" -Princess of Fleeting Hope","The Time Spinning Witch"
