"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_artist","card_expansion","card_flavor_text","card_all_sets","card_att_def","card_race","card_text"
"http://www.fowtcg.com/card/2830","Gem Trader","http://d12h0em1d7ppg.cloudfront.net/items/28/2830/image_en/932a5fd8-897a-4498-a7e8-ac97e04f109c.jpg","ACN-007","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Matsurika Yoko","Ancient Nights","Real gems won't fade, even after decades.","Ancient Nights","300 / 300","Human","Automatic
When this card enters the field ⇒ Gain a light gem."
"http://www.fowtcg.com/card/2831","Heavy Arms Panda","http://d12h0em1d7ppg.cloudfront.net/items/28/2831/image_en/7c6fccc3-723c-48d6-9690-5a674d293a8f.jpg","ACN-008","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Cola","Ancient Nights","Weight becomes strength.","Ancient Nights","800 / 800","Panda","Continuous
This card gains [+400/+400] as long as there are three or more different attributes among all gems you control."
"http://www.fowtcg.com/card/2831","Heavy Arms Panda","http://d12h0em1d7ppg.cloudfront.net/items/28/2831/image_en/7c6fccc3-723c-48d6-9690-5a674d293a8f.jpg","ACN-008","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Cola","Ancient Nights","Weight becomes strength.","Ancient Nights","800 / 800","Panda","Continuous
This card gains [+400/+400] as long as there are three or more different attributes among all gems you control."
"http://www.fowtcg.com/card/2831","Heavy Arms Panda","http://d12h0em1d7ppg.cloudfront.net/items/28/2831/image_en/7c6fccc3-723c-48d6-9690-5a674d293a8f.jpg","ACN-008","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Cola","Ancient Nights","Weight becomes strength.","Ancient Nights","800 / 800","Panda","Continuous
This card gains [+400/+400] as long as there are three or more different attributes among all gems you control."
"http://www.fowtcg.com/card/2832","Jewel Bullet","http://d12h0em1d7ppg.cloudfront.net/items/28/2832/image_en/3848fc26-4f5f-4390-8402-cb5ac9f68d2c.jpg","ACN-009","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","ponkichi","Ancient Nights","""Pow!"" ""Bam!"" -Shin-Shin&Rei-Rei, Acrobatic Twins","Ancient Nights","","",""
"http://www.fowtcg.com/card/2833","Jewel Protection","http://d12h0em1d7ppg.cloudfront.net/items/28/2833/image_en/92415432-0a9e-406e-a044-db01310a6406.jpg","ACN-010","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","Tomomi TOMIDA","Ancient Nights","""What's wrong Gill? Don't tell me you're going soft?"" -Taegrus Pearlshine","Ancient Nights","","",""
"http://www.fowtcg.com/card/2834","Jewel Shield","http://d12h0em1d7ppg.cloudfront.net/items/28/2834/image_en/b51e4744-1a61-4931-a659-194747df989e.jpg","ACN-011","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","mie","Ancient Nights","""I told you to cut that out!""","Ancient Nights","","",""
"http://www.fowtcg.com/card/2835","Jewel Sword","http://d12h0em1d7ppg.cloudfront.net/items/28/2835/image_en/b96c8223-5287-42d0-8fae-7fe064b7cb58.jpg","ACN-012","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","saumaro","Ancient Nights","""How's that? Do I look as cool as the king?""","Ancient Nights","","",""
"http://www.fowtcg.com/card/2836","Jeweler of Sasaru Palace","http://d12h0em1d7ppg.cloudfront.net/items/28/2836/image_en/06e26f16-efc0-4ef5-b648-9591859df78b.jpg","ACN-013","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","ShiroYayoi","Ancient Nights","As the color changes, so does the mood.","Ancient Nights","300 / 800","Panda","Activate
[rest], banish a light gem: Gain a gem of any attribute."
"http://www.fowtcg.com/card/2836","Jeweler of Sasaru Palace","http://d12h0em1d7ppg.cloudfront.net/items/28/2836/image_en/06e26f16-efc0-4ef5-b648-9591859df78b.jpg","ACN-013","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","ShiroYayoi","Ancient Nights","As the color changes, so does the mood.","Ancient Nights","300 / 800","Panda","Activate
[rest], banish a light gem: Gain a gem of any attribute."
"http://www.fowtcg.com/card/2837","Light of Transmigration","http://d12h0em1d7ppg.cloudfront.net/items/28/2837/image_en/eaf95310-8f15-4853-9b4b-9819ff6eca64.jpg","ACN-014","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","Tsukumi","Ancient Nights","The light enveloped Pandora.","Ancient Nights","","",""
"http://www.fowtcg.com/card/2837","Light of Transmigration","http://d12h0em1d7ppg.cloudfront.net/items/28/2837/image_en/eaf95310-8f15-4853-9b4b-9819ff6eca64.jpg","ACN-014","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","Tsukumi","Ancient Nights","The light enveloped Pandora.","Ancient Nights","","",""
"http://www.fowtcg.com/card/2838","Magic Light Warrior","http://d12h0em1d7ppg.cloudfront.net/items/28/2838/image_en/49bca05f-a409-48cb-9a67-0dee99ab3f51.jpg","ACN-015","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Moopic","Ancient Nights","A servant loyal to Pandora's every command.","Ancient Nights","600 / 600","Golem",""
"http://www.fowtcg.com/card/2839","Magic Shield Warrior","http://d12h0em1d7ppg.cloudfront.net/items/28/2839/image_en/59938bef-07bf-4dad-a2fa-175bb4e16fba.jpg","ACN-016","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Moopic","Ancient Nights","The guardian of the sacred temple was called Pandora.","Ancient Nights","0 / 1500","Golem",""
"http://www.fowtcg.com/card/2839","Magic Shield Warrior","http://d12h0em1d7ppg.cloudfront.net/items/28/2839/image_en/59938bef-07bf-4dad-a2fa-175bb4e16fba.jpg","ACN-016","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Moopic","Ancient Nights","The guardian of the sacred temple was called Pandora.","Ancient Nights","0 / 1500","Golem",""
"http://www.fowtcg.com/card/2840","Magic Sword Warrior","http://d12h0em1d7ppg.cloudfront.net/items/28/2840/image_en/a909dad3-c57c-490a-8c52-246d299eb986.jpg","ACN-017","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Moopic","Ancient Nights","""These soldiers do not feel pain, and do not know mercy."" -Pandora, Guardian of the Sacred Temple","Ancient Nights","800 / 600","Golem",""
"http://www.fowtcg.com/card/2840","Magic Sword Warrior","http://d12h0em1d7ppg.cloudfront.net/items/28/2840/image_en/a909dad3-c57c-490a-8c52-246d299eb986.jpg","ACN-017","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Moopic","Ancient Nights","""These soldiers do not feel pain, and do not know mercy."" -Pandora, Guardian of the Sacred Temple","Ancient Nights","800 / 600","Golem",""
"http://www.fowtcg.com/card/2841","Orphica, Dancer in the White Mist","http://d12h0em1d7ppg.cloudfront.net/items/28/2841/image_en/445288af-25b4-4158-972b-4b3214794c60.jpg","ACN-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Shirai Hidemi","Ancient Nights","""Do not fear, my children. We shall hide here.""","Ancient Nights","400 / 400","Dragonoid","Automatic
When this card is put into a graveyard from the field ⇒ Search your deck for a Panda, reveal it and put it into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/2841","Orphica, Dancer in the White Mist","http://d12h0em1d7ppg.cloudfront.net/items/28/2841/image_en/445288af-25b4-4158-972b-4b3214794c60.jpg","ACN-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Shirai Hidemi","Ancient Nights","""Do not fear, my children. We shall hide here.""","Ancient Nights","400 / 400","Dragonoid","Automatic
When this card is put into a graveyard from the field ⇒ Search your deck for a Panda, reveal it and put it into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/2842","Panda Acrobat","http://d12h0em1d7ppg.cloudfront.net/items/28/2842/image_en/f17b5da5-e13d-46bc-8baf-7fe139c91580.jpg","ACN-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","AKI","Ancient Nights","""Acts so exciting you'll lose yourself in them!""","Ancient Nights","1200 / 1200","Panda","Automatic
When this card enters the field ⇒ You may banish a gem. If you do, rest target resonator."
"http://www.fowtcg.com/card/2842","Panda Acrobat","http://d12h0em1d7ppg.cloudfront.net/items/28/2842/image_en/f17b5da5-e13d-46bc-8baf-7fe139c91580.jpg","ACN-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","AKI","Ancient Nights","""Acts so exciting you'll lose yourself in them!""","Ancient Nights","1200 / 1200","Panda","Automatic
When this card enters the field ⇒ You may banish a gem. If you do, rest target resonator."
"http://www.fowtcg.com/card/2842","Panda Acrobat","http://d12h0em1d7ppg.cloudfront.net/items/28/2842/image_en/f17b5da5-e13d-46bc-8baf-7fe139c91580.jpg","ACN-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","AKI","Ancient Nights","""Acts so exciting you'll lose yourself in them!""","Ancient Nights","1200 / 1200","Panda","Automatic
When this card enters the field ⇒ You may banish a gem. If you do, rest target resonator."
"http://www.fowtcg.com/card/2843","Pandora","http://d12h0em1d7ppg.cloudfront.net/items/28/2843/image_en/d1ea703d-755e-4e1c-93f1-c5b172764574.jpg","ACN-020","R","","Ruler","Foo Midori","Ancient Nights","""Leave, now. You'll go no further.""","Ancient Nights","","Guardian","Activate
【Hair Ornament of Light】[0]: Target Golem you control is mobilized until end of turn. Play this ability only once per turn."
"http://www.fowtcg.com/card/2844","Pandora, Guardian of the Sacred Temple","http://d12h0em1d7ppg.cloudfront.net/items/28/2844/image_en/cc6c5c99-3f29-4f6e-8d59-715f9df33f98.jpg","ACN-020 J","JR","","J-ruler","Foo Midori","Ancient Nights","""I will show trespassers no mercy. That is my purpose.""","Ancient Nights","1000 / 2000","Guardian","Activate
【Hair Ornament of Light】[w][w][２]: Golems you control gain [+400/+400] until end of turn."
"http://www.fowtcg.com/card/2845","Profitable Transactions","http://d12h0em1d7ppg.cloudfront.net/items/28/2845/image_en/bb542046-3cb8-4344-8894-9ddfed4a8840.jpg","ACN-021","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","noki","Ancient Nights","The power of gems makes anything possible.","Ancient Nights","","",""
"http://www.fowtcg.com/card/2846","Reduction","http://d12h0em1d7ppg.cloudfront.net/items/28/2846/image_en/232f89ec-f3d1-4ded-93c2-5f47c8690c14.jpg","ACN-022","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","hatarisu","Ancient Nights","""Leave here and never return."" -Pandora, Guardian of the Sacred Temple","Ancient Nights","","",""
"http://www.fowtcg.com/card/2846","Reduction","http://d12h0em1d7ppg.cloudfront.net/items/28/2846/image_en/232f89ec-f3d1-4ded-93c2-5f47c8690c14.jpg","ACN-022","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","hatarisu","Ancient Nights","""Leave here and never return."" -Pandora, Guardian of the Sacred Temple","Ancient Nights","","",""
"http://www.fowtcg.com/card/2847","Sacred Temple of Light","http://d12h0em1d7ppg.cloudfront.net/items/28/2847/image_en/be69d94e-41a8-498a-9dbb-17bb043a67ac.jpg","ACN-023","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Addition","mita kura","Ancient Nights","A massive, box-like structure that contains chaos.","Ancient Nights","","","Automatic
At end of turn ⇒ If you don't control a resonator, you may banish this card. If you do, search your deck for a Golem and put it into the field. Then shuffle your deck."
"http://www.fowtcg.com/card/2847","Sacred Temple of Light","http://d12h0em1d7ppg.cloudfront.net/items/28/2847/image_en/be69d94e-41a8-498a-9dbb-17bb043a67ac.jpg","ACN-023","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Addition","mita kura","Ancient Nights","A massive, box-like structure that contains chaos.","Ancient Nights","","","Automatic
At end of turn ⇒ If you don't control a resonator, you may banish this card. If you do, search your deck for a Golem and put it into the field. Then shuffle your deck."
"http://www.fowtcg.com/card/2848","Shin-Shin&Rei-Rei, Acrobatic Twins","http://d12h0em1d7ppg.cloudfront.net/items/28/2848/image_en/cffb2567-4c6b-44b3-9717-7f9ae2a12ddb.jpg","ACN-024","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","ponkichi","Ancient Nights","Acrobatics are the forefront of Panda culture. The twins are prodigies of the art that have captivated many.","Ancient Nights","1000 / 1000","Panda","Activate
When this card enters the field ⇒ You may banish two light gems. If you do, search your deck for a Panda and put it into the field. Then shuffle your deck."
"http://www.fowtcg.com/card/2848","Shin-Shin&Rei-Rei, Acrobatic Twins","http://d12h0em1d7ppg.cloudfront.net/items/28/2848/image_en/cffb2567-4c6b-44b3-9717-7f9ae2a12ddb.jpg","ACN-024","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","ponkichi","Ancient Nights","Acrobatics are the forefront of Panda culture. The twins are prodigies of the art that have captivated many.","Ancient Nights","1000 / 1000","Panda","Activate
When this card enters the field ⇒ You may banish two light gems. If you do, search your deck for a Panda and put it into the field. Then shuffle your deck."
"http://www.fowtcg.com/card/2848","Shin-Shin&Rei-Rei, Acrobatic Twins","http://d12h0em1d7ppg.cloudfront.net/items/28/2848/image_en/cffb2567-4c6b-44b3-9717-7f9ae2a12ddb.jpg","ACN-024","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","ponkichi","Ancient Nights","Acrobatics are the forefront of Panda culture. The twins are prodigies of the art that have captivated many.","Ancient Nights","1000 / 1000","Panda","Activate
When this card enters the field ⇒ You may banish two light gems. If you do, search your deck for a Panda and put it into the field. Then shuffle your deck."
"http://www.fowtcg.com/card/2849","Summon Magic Warriors","http://d12h0em1d7ppg.cloudfront.net/items/28/2849/image_en/d0696ecb-37e3-4594-9ec5-8a509a77b779.jpg","ACN-025","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","Haruichi Kido","Ancient Nights","""Tch, how troublesome."" -Frayla","Ancient Nights","","",""
"http://www.fowtcg.com/card/2849","Summon Magic Warriors","http://d12h0em1d7ppg.cloudfront.net/items/28/2849/image_en/d0696ecb-37e3-4594-9ec5-8a509a77b779.jpg","ACN-025","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","Haruichi Kido","Ancient Nights","""Tch, how troublesome."" -Frayla","Ancient Nights","","",""
"http://www.fowtcg.com/card/2849","Summon Magic Warriors","http://d12h0em1d7ppg.cloudfront.net/items/28/2849/image_en/d0696ecb-37e3-4594-9ec5-8a509a77b779.jpg","ACN-025","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","Haruichi Kido","Ancient Nights","""Tch, how troublesome."" -Frayla","Ancient Nights","","",""
"http://www.fowtcg.com/card/2850","Ultimate Magic Warrior, Gear Atmos","http://d12h0em1d7ppg.cloudfront.net/items/28/2850/image_en/faba3bbd-2b41-4e13-8465-673d831d9a2e.jpg","ACN-026","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Moopic","Ancient Nights","The ultimate soldier, born of alchemical synthesis.","Ancient Nights","2000 / 2000","Golem","Automatic
When this card enters the field ⇒ Destroy target resonator your opponent controls."
"http://www.fowtcg.com/card/2850","Ultimate Magic Warrior, Gear Atmos","http://d12h0em1d7ppg.cloudfront.net/items/28/2850/image_en/faba3bbd-2b41-4e13-8465-673d831d9a2e.jpg","ACN-026","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Moopic","Ancient Nights","The ultimate soldier, born of alchemical synthesis.","Ancient Nights","2000 / 2000","Golem","Automatic
When this card enters the field ⇒ Destroy target resonator your opponent controls."
"http://www.fowtcg.com/card/2850","Ultimate Magic Warrior, Gear Atmos","http://d12h0em1d7ppg.cloudfront.net/items/28/2850/image_en/faba3bbd-2b41-4e13-8465-673d831d9a2e.jpg","ACN-026","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/05.png","Resonator","Moopic","Ancient Nights","The ultimate soldier, born of alchemical synthesis.","Ancient Nights","2000 / 2000","Golem","Automatic
When this card enters the field ⇒ Destroy target resonator your opponent controls."
"http://www.fowtcg.com/card/2851","White Cat of Sasaru Palace","http://d12h0em1d7ppg.cloudfront.net/items/28/2851/image_en/9cb8e06b-c003-4c0d-9ba4-2897134484a3.jpg","ACN-027","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Sanosuke Sakuma","Ancient Nights","It was curiosity that lead to the discovery of gems.","Ancient Nights","200 / 200","Cat","Automatic
When this card is put into a graveyard from the field ⇒ Gain a gem of any attribute."
"http://www.fowtcg.com/card/2852","White Raven","http://d12h0em1d7ppg.cloudfront.net/items/28/2852/image_en/e00b0e19-10fc-40ea-80ea-8ccf0a46ff68.jpg","ACN-028","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Shirono Muku","Ancient Nights","The white ravens collect and separate gems by cut and year.","Ancient Nights","300 / 300","Bird","Automatic
When this card enters the field ⇒ You may banish a gem. If you do, draw a card."
"http://www.fowtcg.com/card/2853","Wing Rider Panda","http://d12h0em1d7ppg.cloudfront.net/items/28/2853/image_en/214024e6-5e76-45e9-8f4a-b75d3108d60e.jpg","ACN-029","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","ComamitsuZaki","Ancient Nights","Wings made of gems never break.","Ancient Nights","600 / 1200","Panda","Continuous
This card gains [Flying] as long as you control a water gem."
"http://www.fowtcg.com/card/2853","Wing Rider Panda","http://d12h0em1d7ppg.cloudfront.net/items/28/2853/image_en/214024e6-5e76-45e9-8f4a-b75d3108d60e.jpg","ACN-029","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","ComamitsuZaki","Ancient Nights","Wings made of gems never break.","Ancient Nights","600 / 1200","Panda","Continuous
This card gains [Flying] as long as you control a water gem."
"http://www.fowtcg.com/card/2854","Apprentice Beast Tamer","http://d12h0em1d7ppg.cloudfront.net/items/28/2854/image_en/4f1f0ffe-b43d-44d5-8c58-bacad6cb7aa7.jpg","ACN-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Rumie","Ancient Nights","If you can't handle the beasts of this region, you'll never survive here.","Ancient Nights","700 / 700","Dragonoid","Automatic
When this card enters the field ⇒ Target Beast gains [+400/+400] and [Swiftness] until end of turn."
"http://www.fowtcg.com/card/2854","Apprentice Beast Tamer","http://d12h0em1d7ppg.cloudfront.net/items/28/2854/image_en/4f1f0ffe-b43d-44d5-8c58-bacad6cb7aa7.jpg","ACN-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Rumie","Ancient Nights","If you can't handle the beasts of this region, you'll never survive here.","Ancient Nights","700 / 700","Dragonoid","Automatic
When this card enters the field ⇒ Target Beast gains [+400/+400] and [Swiftness] until end of turn."
"http://www.fowtcg.com/card/2855","Archaeopteryx","http://d12h0em1d7ppg.cloudfront.net/items/28/2855/image_en/b3f375bb-513e-4412-861f-53291c1459ae.jpg","ACN-031","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","gozz","Ancient Nights","Known as the king of the skies.","Ancient Nights","800 / 800","Dinosaur",""
"http://www.fowtcg.com/card/2855","Archaeopteryx","http://d12h0em1d7ppg.cloudfront.net/items/28/2855/image_en/b3f375bb-513e-4412-861f-53291c1459ae.jpg","ACN-031","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","gozz","Ancient Nights","Known as the king of the skies.","Ancient Nights","800 / 800","Dinosaur",""
"http://www.fowtcg.com/card/2855","Archaeopteryx","http://d12h0em1d7ppg.cloudfront.net/items/28/2855/image_en/b3f375bb-513e-4412-861f-53291c1459ae.jpg","ACN-031","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","gozz","Ancient Nights","Known as the king of the skies.","Ancient Nights","800 / 800","Dinosaur",""
"http://www.fowtcg.com/card/2856","Beast Den on Mt. Hoelle","http://d12h0em1d7ppg.cloudfront.net/items/28/2856/image_en/c4b26b45-4c24-401b-bdb8-4bb520abc25d.jpg","ACN-032","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition","Hayama Kohei","Ancient Nights","While all of the red dragonoids live on Mt. Hoelle, only the strongest live at the summit.","Ancient Nights","","","Activate
[r][r], banish this card: Search your deck for a Dragonoid, reveal it and put it into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/2856","Beast Den on Mt. Hoelle","http://d12h0em1d7ppg.cloudfront.net/items/28/2856/image_en/c4b26b45-4c24-401b-bdb8-4bb520abc25d.jpg","ACN-032","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Addition","Hayama Kohei","Ancient Nights","While all of the red dragonoids live on Mt. Hoelle, only the strongest live at the summit.","Ancient Nights","","","Activate
[r][r], banish this card: Search your deck for a Dragonoid, reveal it and put it into your hand. Then shuffle your deck."
