"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_att_def","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets"
"http://www.fowtcg.com/card/3886","Dark Alice Doll","http://d12h0em1d7ppg.cloudfront.net/items/38/3886/image_en/7baccb2b-d1fa-4772-bf33-8b4ab099dc0d.jpg","SNV-005","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","400 / 1000","Resonator","Fairy Tale/Doll","Matsurika Yoko","The Strangers of New Valhalla","Card Text
[Flying][Drain]
Whenever you gain life ⇒ This card deals 200 damage to target opponent or J/resonator. This ability triggers only once per turn.","""Aww, don't make such a sour face!"" -Alice, Otherworldly Visitor","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3887","God's Choice","http://d12h0em1d7ppg.cloudfront.net/items/38/3887/image_en/a061e6c1-8d62-42b2-8fc6-7d4d06e36fa1.jpg","SNV-006","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","EM-MIKA","The Strangers of New Valhalla","Card Text
[Quickcast]
Recover target rested resonator. If this card was played during your turn, destroy it instead.","Brunhild's command is Lord Odin's decree.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3887","God's Choice","http://d12h0em1d7ppg.cloudfront.net/items/38/3887/image_en/a061e6c1-8d62-42b2-8fc6-7d4d06e36fa1.jpg","SNV-006","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","EM-MIKA","The Strangers of New Valhalla","Card Text
[Quickcast]
Recover target rested resonator. If this card was played during your turn, destroy it instead.","Brunhild's command is Lord Odin's decree.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3888","March Hare of Valhalla","http://d12h0em1d7ppg.cloudfront.net/items/38/3888/image_en/49799d6e-c59e-4073-aaf1-4703a78128de.jpg","SNV-007","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Fairy Tale/Wererabbit","Kamijo Roro","The Strangers of New Valhalla","Card Text
[Rune]2 - [Drain]
[Rune]4 - This card gains [+300/+300].","""Um, who?"" -Alice, Otherworldly Visitor","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3888","March Hare of Valhalla","http://d12h0em1d7ppg.cloudfront.net/items/38/3888/image_en/49799d6e-c59e-4073-aaf1-4703a78128de.jpg","SNV-007","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Fairy Tale/Wererabbit","Kamijo Roro","The Strangers of New Valhalla","Card Text
[Rune]2 - [Drain]
[Rune]4 - This card gains [+300/+300].","""Um, who?"" -Alice, Otherworldly Visitor","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3889","Messenger of the Sun","http://d12h0em1d7ppg.cloudfront.net/items/38/3889/image_en/05d06164-b486-4843-a997-459af4f36f85.jpg","SNV-008","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","200 / 400","Resonator","Human","sasaki kounosuke","The Strangers of New Valhalla","Card Text
Whenever you play a rune ⇒ Draw a card.
Banish this card: Destroy target addition.","Upon receiving the report from the messenger, Brunhild made the decision to attack Lunar Heaven.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3889","Messenger of the Sun","http://d12h0em1d7ppg.cloudfront.net/items/38/3889/image_en/05d06164-b486-4843-a997-459af4f36f85.jpg","SNV-008","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","200 / 400","Resonator","Human","sasaki kounosuke","The Strangers of New Valhalla","Card Text
Whenever you play a rune ⇒ Draw a card.
Banish this card: Destroy target addition.","Upon receiving the report from the messenger, Brunhild made the decision to attack Lunar Heaven.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3890","Misteltein, the Pious Sword Saint","http://d12h0em1d7ppg.cloudfront.net/items/38/3890/image_en/6b135a96-74c4-4b22-8f0e-79d87e355274.jpg","SNV-009","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","1200 / 1200","Resonator","Human/Wanderer","lack","The Strangers of New Valhalla","Card Text
[Enter] ⇒ You may pay [w][1] less to play your next rune this turn.
Whenever you play a rune from a rune area ⇒ Put target resonator with total cost 3 or less from your graveyard into the field.
Whenever this card blocks or is blocked by a resonator ⇒ Destroy that resonator.","As time passed, her faith only grew. Now one with her belief, she returns to this world.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3890","Misteltein, the Pious Sword Saint","http://d12h0em1d7ppg.cloudfront.net/items/38/3890/image_en/6b135a96-74c4-4b22-8f0e-79d87e355274.jpg","SNV-009","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","1200 / 1200","Resonator","Human/Wanderer","lack","The Strangers of New Valhalla","Card Text
[Enter] ⇒ You may pay [w][1] less to play your next rune this turn.
Whenever you play a rune from a rune area ⇒ Put target resonator with total cost 3 or less from your graveyard into the field.
Whenever this card blocks or is blocked by a resonator ⇒ Destroy that resonator.","As time passed, her faith only grew. Now one with her belief, she returns to this world.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3890","Misteltein, the Pious Sword Saint","http://d12h0em1d7ppg.cloudfront.net/items/38/3890/image_en/6b135a96-74c4-4b22-8f0e-79d87e355274.jpg","SNV-009","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","1200 / 1200","Resonator","Human/Wanderer","lack","The Strangers of New Valhalla","Card Text
[Enter] ⇒ You may pay [w][1] less to play your next rune this turn.
Whenever you play a rune from a rune area ⇒ Put target resonator with total cost 3 or less from your graveyard into the field.
Whenever this card blocks or is blocked by a resonator ⇒ Destroy that resonator.","As time passed, her faith only grew. Now one with her belief, she returns to this world.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3891","Monk Heroic Spirit","http://d12h0em1d7ppg.cloudfront.net/items/38/3891/image_en/6d0b1e51-e62d-44ac-8755-de422e264b6a.jpg","SNV-010","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Heroic Spirit","karuta shiki","The Strangers of New Valhalla","Card Text
This card gains [0/+100] for each other Heroic Spirit you control.","Misteltein's guardian, the heroic spirit of healing.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3891","Monk Heroic Spirit","http://d12h0em1d7ppg.cloudfront.net/items/38/3891/image_en/6d0b1e51-e62d-44ac-8755-de422e264b6a.jpg","SNV-010","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Heroic Spirit","karuta shiki","The Strangers of New Valhalla","Card Text
This card gains [0/+100] for each other Heroic Spirit you control.","Misteltein's guardian, the heroic spirit of healing.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3891","Monk Heroic Spirit","http://d12h0em1d7ppg.cloudfront.net/items/38/3891/image_en/6d0b1e51-e62d-44ac-8755-de422e264b6a.jpg","SNV-010","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","800 / 800","Resonator","Heroic Spirit","karuta shiki","The Strangers of New Valhalla","Card Text
This card gains [0/+100] for each other Heroic Spirit you control.","Misteltein's guardian, the heroic spirit of healing.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3892","Musician of the Moon","http://d12h0em1d7ppg.cloudfront.net/items/38/3892/image_en/64150d18-62b1-4d6a-aae6-4acd55f453c5.jpg","SNV-011","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","300 / 300","Resonator","Wererabbit","yua","The Strangers of New Valhalla","Card Text
[Rune]3 - [Enter] ⇒ Draw a card.","""We were born with these large ears to enjoy music. I don't wish to lose this way of life."" -Atom Seikhart","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3893","Mysterious Welcome Party","http://d12h0em1d7ppg.cloudfront.net/items/38/3893/image_en/978b1a40-91b0-4f34-8b9f-8d09f2c82595.jpg","SNV-012","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","AKI","The Strangers of New Valhalla","Card Text
[Quickcast]
Choose one - Prevent the next 800 damage that would be dealt to target resonator until end of turn; or you gain 800 life.","Atom was at a loss as to why they were holding a welcome party for an uninvited guest.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3894","Palace Chef","http://d12h0em1d7ppg.cloudfront.net/items/38/3894/image_en/b1856d83-c8ad-4b0a-81b4-a5caf47b173c.jpg","SNV-013","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","700 / 800","Resonator","Wererabbit","Yuko Nagasaki","The Strangers of New Valhalla","Card Text
[Enter] ⇒ You gain 600 life.","In Lunar Heaven, it is believed carrots are best for one's health.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3894","Palace Chef","http://d12h0em1d7ppg.cloudfront.net/items/38/3894/image_en/b1856d83-c8ad-4b0a-81b4-a5caf47b173c.jpg","SNV-013","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","700 / 800","Resonator","Wererabbit","Yuko Nagasaki","The Strangers of New Valhalla","Card Text
[Enter] ⇒ You gain 600 life.","In Lunar Heaven, it is believed carrots are best for one's health.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3895","Reginleif, Inheritor of God's Will","http://d12h0em1d7ppg.cloudfront.net/items/38/3895/image_en/d99919e2-72fb-40a2-85c0-5bd27a242149.jpg","SNV-014","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 1500","Resonator","Valkyrie","noki","The Strangers of New Valhalla","Card Text
[Flying]
At the end of your turn ⇒ Recover all resonators you control.","Entrusted with god's mission, she leads the Valkyries to battle.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3895","Reginleif, Inheritor of God's Will","http://d12h0em1d7ppg.cloudfront.net/items/38/3895/image_en/d99919e2-72fb-40a2-85c0-5bd27a242149.jpg","SNV-014","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 1500","Resonator","Valkyrie","noki","The Strangers of New Valhalla","Card Text
[Flying]
At the end of your turn ⇒ Recover all resonators you control.","Entrusted with god's mission, she leads the Valkyries to battle.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3895","Reginleif, Inheritor of God's Will","http://d12h0em1d7ppg.cloudfront.net/items/38/3895/image_en/d99919e2-72fb-40a2-85c0-5bd27a242149.jpg","SNV-014","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","800 / 1500","Resonator","Valkyrie","noki","The Strangers of New Valhalla","Card Text
[Flying]
At the end of your turn ⇒ Recover all resonators you control.","Entrusted with god's mission, she leads the Valkyries to battle.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3896","Spirit of Moonlit Nights","http://d12h0em1d7ppg.cloudfront.net/items/38/3896/image_en/a1a35fc2-e3f3-4fc2-9b16-2920df9bab47.jpg","SNV-015","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","200 / 200","Resonator","Spirit","BANAMONS*","The Strangers of New Valhalla","Card Text
[Flying]
This card cannot be attacked.","The moon of Lunar Heaven illuminated the ground, as if trying to tell something to the visitor.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3897","Swordsman Heroic Spirit","http://d12h0em1d7ppg.cloudfront.net/items/38/3897/image_en/fa5cbcdd-43a3-453a-8d01-4941263058a4.jpg","SNV-016","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Heroic Spirit","gajumaru","The Strangers of New Valhalla","Card Text
This card gains [+100/0] for each other Heroic Spirit you control.","Misteltein's devotee, the heroic spirit of faith.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3897","Swordsman Heroic Spirit","http://d12h0em1d7ppg.cloudfront.net/items/38/3897/image_en/fa5cbcdd-43a3-453a-8d01-4941263058a4.jpg","SNV-016","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Heroic Spirit","gajumaru","The Strangers of New Valhalla","Card Text
This card gains [+100/0] for each other Heroic Spirit you control.","Misteltein's devotee, the heroic spirit of faith.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3898","The Battle of Sun and Moon","http://d12h0em1d7ppg.cloudfront.net/items/38/3898/image_en/31f94595-4182-4db0-ba32-22ecf9e4554b.jpg","SNV-017","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant/Rune(Divinity 2)","","Saiko Takaki","The Strangers of New Valhalla","Card Text
[Quickcast]
You pay [w] more to play this card from a rune area.
Recover two target resonators. They gain [+200/+400] until end of turn.","""Good heavens. We've got quite the visitors today."" -Atom Seikhart","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3898","The Battle of Sun and Moon","http://d12h0em1d7ppg.cloudfront.net/items/38/3898/image_en/31f94595-4182-4db0-ba32-22ecf9e4554b.jpg","SNV-017","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant/Rune(Divinity 2)","","Saiko Takaki","The Strangers of New Valhalla","Card Text
[Quickcast]
You pay [w] more to play this card from a rune area.
Recover two target resonators. They gain [+200/+400] until end of turn.","""Good heavens. We've got quite the visitors today."" -Atom Seikhart","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3898","The Battle of Sun and Moon","http://d12h0em1d7ppg.cloudfront.net/items/38/3898/image_en/31f94595-4182-4db0-ba32-22ecf9e4554b.jpg","SNV-017","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","","Chant/Rune(Divinity 2)","","Saiko Takaki","The Strangers of New Valhalla","Card Text
[Quickcast]
You pay [w] more to play this card from a rune area.
Recover two target resonators. They gain [+200/+400] until end of turn.","""Good heavens. We've got quite the visitors today."" -Atom Seikhart","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3899","The Stranger from Re-Earth","http://d12h0em1d7ppg.cloudfront.net/items/38/3899/image_en/fee0e732-f42d-4dd3-9dda-afc1b2f63b1f.jpg","SNV-018","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant/Rune(Divinity 3)","","Saiko Takaki","The Strangers of New Valhalla","Card Text
You may pay [1] less to play this card from a rune area.
Look at the top five cards of your deck. You may put a Fairy Tale resonator from among them into the field. Put the rest on the bottom of your deck in a random order. If no resonator was put into the field this way, recover up to three target magic stones.","""Don't expect me to hold a welcome party for an uninvited guest."" -Atom Seikhart","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3899","The Stranger from Re-Earth","http://d12h0em1d7ppg.cloudfront.net/items/38/3899/image_en/fee0e732-f42d-4dd3-9dda-afc1b2f63b1f.jpg","SNV-018","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant/Rune(Divinity 3)","","Saiko Takaki","The Strangers of New Valhalla","Card Text
You may pay [1] less to play this card from a rune area.
Look at the top five cards of your deck. You may put a Fairy Tale resonator from among them into the field. Put the rest on the bottom of your deck in a random order. If no resonator was put into the field this way, recover up to three target magic stones.","""Don't expect me to hold a welcome party for an uninvited guest."" -Atom Seikhart","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3899","The Stranger from Re-Earth","http://d12h0em1d7ppg.cloudfront.net/items/38/3899/image_en/fee0e732-f42d-4dd3-9dda-afc1b2f63b1f.jpg","SNV-018","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","","Chant/Rune(Divinity 3)","","Saiko Takaki","The Strangers of New Valhalla","Card Text
You may pay [1] less to play this card from a rune area.
Look at the top five cards of your deck. You may put a Fairy Tale resonator from among them into the field. Put the rest on the bottom of your deck in a random order. If no resonator was put into the field this way, recover up to three target magic stones.","""Don't expect me to hold a welcome party for an uninvited guest."" -Atom Seikhart","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3900","Valkyrie of the Dawn","http://d12h0em1d7ppg.cloudfront.net/items/39/3900/image_en/096501ac-1236-4d63-8ed2-51ee58417a00.jpg","SNV-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Valkyrie","yuko","The Strangers of New Valhalla","Card Text
[Flying]","The Valkyries set their eyes on the moon, soaring higher than the sun.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3900","Valkyrie of the Dawn","http://d12h0em1d7ppg.cloudfront.net/items/39/3900/image_en/096501ac-1236-4d63-8ed2-51ee58417a00.jpg","SNV-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Valkyrie","yuko","The Strangers of New Valhalla","Card Text
[Flying]","The Valkyries set their eyes on the moon, soaring higher than the sun.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3900","Valkyrie of the Dawn","http://d12h0em1d7ppg.cloudfront.net/items/39/3900/image_en/096501ac-1236-4d63-8ed2-51ee58417a00.jpg","SNV-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","800 / 800","Resonator","Valkyrie","yuko","The Strangers of New Valhalla","Card Text
[Flying]","The Valkyries set their eyes on the moon, soaring higher than the sun.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3901","Wizard Heroic Spirit","http://d12h0em1d7ppg.cloudfront.net/items/39/3901/image_en/2bcb21f9-2411-415b-bd18-d44ab1135d01.jpg","SNV-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 1000","Resonator","Heroic Spirit","Miko Yamazaki","The Strangers of New Valhalla","Card Text
[Enter] ⇒ Rest up to X target resonators your opponent controls, where X is the number of Heroic Spirits you control.","Misteltein's advisor, the heroic spirit of sorcery.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3901","Wizard Heroic Spirit","http://d12h0em1d7ppg.cloudfront.net/items/39/3901/image_en/2bcb21f9-2411-415b-bd18-d44ab1135d01.jpg","SNV-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 1000","Resonator","Heroic Spirit","Miko Yamazaki","The Strangers of New Valhalla","Card Text
[Enter] ⇒ Rest up to X target resonators your opponent controls, where X is the number of Heroic Spirits you control.","Misteltein's advisor, the heroic spirit of sorcery.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3901","Wizard Heroic Spirit","http://d12h0em1d7ppg.cloudfront.net/items/39/3901/image_en/2bcb21f9-2411-415b-bd18-d44ab1135d01.jpg","SNV-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","500 / 1000","Resonator","Heroic Spirit","Miko Yamazaki","The Strangers of New Valhalla","Card Text
[Enter] ⇒ Rest up to X target resonators your opponent controls, where X is the number of Heroic Spirits you control.","Misteltein's advisor, the heroic spirit of sorcery.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3902","All Under Heaven Shall Perish","http://d12h0em1d7ppg.cloudfront.net/items/39/3902/image_en/ef9ce282-7431-4267-beb9-bb5718a17a03.jpg","SNV-021","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant/Rune(Divinity 2)","","Yukie TAJIMA","The Strangers of New Valhalla","Card Text
You pay [r] more to play this card from a rune area.
This card deals 500 damage to each resonator your opponent controls. If your life is 1000 or less, this card deals 1000 damage instead.","""The blue skies shall fade, dyed red by my stratagem!"" -Zhuge Liang","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3902","All Under Heaven Shall Perish","http://d12h0em1d7ppg.cloudfront.net/items/39/3902/image_en/ef9ce282-7431-4267-beb9-bb5718a17a03.jpg","SNV-021","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant/Rune(Divinity 2)","","Yukie TAJIMA","The Strangers of New Valhalla","Card Text
You pay [r] more to play this card from a rune area.
This card deals 500 damage to each resonator your opponent controls. If your life is 1000 or less, this card deals 1000 damage instead.","""The blue skies shall fade, dyed red by my stratagem!"" -Zhuge Liang","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3902","All Under Heaven Shall Perish","http://d12h0em1d7ppg.cloudfront.net/items/39/3902/image_en/ef9ce282-7431-4267-beb9-bb5718a17a03.jpg","SNV-021","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","","Chant/Rune(Divinity 2)","","Yukie TAJIMA","The Strangers of New Valhalla","Card Text
You pay [r] more to play this card from a rune area.
This card deals 500 damage to each resonator your opponent controls. If your life is 1000 or less, this card deals 1000 damage instead.","""The blue skies shall fade, dyed red by my stratagem!"" -Zhuge Liang","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3903","Annihilation Dragon","http://d12h0em1d7ppg.cloudfront.net/items/39/3903/image_en/897568ed-f342-4aef-8537-bd432fb124e2.jpg","SNV-022","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1000 / 800","Resonator","Dragon","Hayama Kohei","The Strangers of New Valhalla","Card Text
[Flying]
Whenever this card attacks ⇒ It deals 200 damage to target J/resonator.","When out of foes, this dragon will turn its fangs towards its own allies.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3903","Annihilation Dragon","http://d12h0em1d7ppg.cloudfront.net/items/39/3903/image_en/897568ed-f342-4aef-8537-bd432fb124e2.jpg","SNV-022","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1000 / 800","Resonator","Dragon","Hayama Kohei","The Strangers of New Valhalla","Card Text
[Flying]
Whenever this card attacks ⇒ It deals 200 damage to target J/resonator.","When out of foes, this dragon will turn its fangs towards its own allies.","The Strangers of New Valhalla"
"http://www.fowtcg.com/card/3903","Annihilation Dragon","http://d12h0em1d7ppg.cloudfront.net/items/39/3903/image_en/897568ed-f342-4aef-8537-bd432fb124e2.jpg","SNV-022","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","1000 / 800","Resonator","Dragon","Hayama Kohei","The Strangers of New Valhalla","Card Text
[Flying]
Whenever this card attacks ⇒ It deals 200 damage to target J/resonator.","When out of foes, this dragon will turn its fangs towards its own allies.","The Strangers of New Valhalla"
