"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_artist","card_expansion","card_flavor_text","card_all_sets","card_att_def","card_race","card_text"
"http://www.fowtcg.com/card/1315","Guardian of Tower","http://d12h0em1d7ppg.cloudfront.net/items/13/1315/image_en/1485243378.jpg","TAT-005","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","見田航介","The Castle of Heaven and The Two Towers","""All the keys are here. Please, come in.""","The Castle of Heaven and The Two Towers","200 / 600","Ancient/Human","Continuous
If you control a Tower, this card gains [+0/+600]."
"http://www.fowtcg.com/card/1315","Guardian of Tower","http://d12h0em1d7ppg.cloudfront.net/items/13/1315/image_en/1485243378.jpg","TAT-005","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","見田航介","The Castle of Heaven and The Two Towers","""All the keys are here. Please, come in.""","The Castle of Heaven and The Two Towers","200 / 600","Ancient/Human","Continuous
If you control a Tower, this card gains [+0/+600]."
"http://www.fowtcg.com/card/1316","Jeanne d'Arc, the Awakening Purity","http://d12h0em1d7ppg.cloudfront.net/items/13/1316/image_en/1485243778.jpg","TAT-006","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","長崎祐子","The Castle of Heaven and The Two Towers","When Jeanne holds her sword up high, all are lost in admiration, and morale will rise.","The Castle of Heaven and The Two Towers","700 / 700","Saint/Human","Continuous
Each turn, prevent the first damage that would be dealt to a Fantasy or Human J/resonator you control."
"http://www.fowtcg.com/card/1316","Jeanne d'Arc, the Awakening Purity","http://d12h0em1d7ppg.cloudfront.net/items/13/1316/image_en/1485243778.jpg","TAT-006","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","長崎祐子","The Castle of Heaven and The Two Towers","When Jeanne holds her sword up high, all are lost in admiration, and morale will rise.","The Castle of Heaven and The Two Towers","700 / 700","Saint/Human","Continuous
Each turn, prevent the first damage that would be dealt to a Fantasy or Human J/resonator you control."
"http://www.fowtcg.com/card/1316","Jeanne d'Arc, the Awakening Purity","http://d12h0em1d7ppg.cloudfront.net/items/13/1316/image_en/1485243778.jpg","TAT-006","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","長崎祐子","The Castle of Heaven and The Two Towers","When Jeanne holds her sword up high, all are lost in admiration, and morale will rise.","The Castle of Heaven and The Two Towers","700 / 700","Saint/Human","Continuous
Each turn, prevent the first damage that would be dealt to a Fantasy or Human J/resonator you control."
"http://www.fowtcg.com/card/1317","Jump to the Sky","http://d12h0em1d7ppg.cloudfront.net/items/13/1317/image_en/1485243783.jpg","TAT-007","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","Cola","The Castle of Heaven and The Two Towers","""What is this light...!?"" 〜Lumia, the Creator of Hope","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1317","Jump to the Sky","http://d12h0em1d7ppg.cloudfront.net/items/13/1317/image_en/1485243783.jpg","TAT-007","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","Cola","The Castle of Heaven and The Two Towers","""What is this light...!?"" 〜Lumia, the Creator of Hope","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1317","Jump to the Sky","http://d12h0em1d7ppg.cloudfront.net/items/13/1317/image_en/1485243783.jpg","TAT-007","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","Cola","The Castle of Heaven and The Two Towers","""What is this light...!?"" 〜Lumia, the Creator of Hope","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1318","Light of Lumia","http://d12h0em1d7ppg.cloudfront.net/items/13/1318/image_en/1485243785.jpg","TAT-008","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","下江クリス","The Castle of Heaven and The Two Towers","The light will cast the dark away.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1318","Light of Lumia","http://d12h0em1d7ppg.cloudfront.net/items/13/1318/image_en/1485243785.jpg","TAT-008","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Chant","下江クリス","The Castle of Heaven and The Two Towers","The light will cast the dark away.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1319","Longinus, the Holy Lance","http://d12h0em1d7ppg.cloudfront.net/items/13/1319/image_en/1485243786.jpg","TAT-009","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Addition: Resonator","Mz.縞","The Castle of Heaven and The Two Towers","That is a spear, and a fortune-teller's key.","The Castle of Heaven and The Two Towers","","Relic/Treasury Item","Continuous
Added resonator gains [+500/+500], cannot be targeted by darkness spells or darkness card's abilities and prevent all damage that would be dealt to it by darkness cards."
"http://www.fowtcg.com/card/1319","Longinus, the Holy Lance","http://d12h0em1d7ppg.cloudfront.net/items/13/1319/image_en/1485243786.jpg","TAT-009","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Addition: Resonator","Mz.縞","The Castle of Heaven and The Two Towers","That is a spear, and a fortune-teller's key.","The Castle of Heaven and The Two Towers","","Relic/Treasury Item","Continuous
Added resonator gains [+500/+500], cannot be targeted by darkness spells or darkness card's abilities and prevent all damage that would be dealt to it by darkness cards."
"http://www.fowtcg.com/card/1320","Lumiel, the Tower of Hope","http://d12h0em1d7ppg.cloudfront.net/items/13/1320/image_en/1485243788.jpg","TAT-010","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Addition: Field","Cola","The Castle of Heaven and The Two Towers","This tower grows to the heavens, as if blessed by God.","The Castle of Heaven and The Two Towers","","Tower","Automatic
At the beginning of your main phase ⇒ Put hope counters equal to the number of resonators you control on this card. Then, if there are ten or more hope counters on this card, banish it and destroy all resonators and additions your opponent controls."
"http://www.fowtcg.com/card/1320","Lumiel, the Tower of Hope","http://d12h0em1d7ppg.cloudfront.net/items/13/1320/image_en/1485243788.jpg","TAT-010","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Addition: Field","Cola","The Castle of Heaven and The Two Towers","This tower grows to the heavens, as if blessed by God.","The Castle of Heaven and The Two Towers","","Tower","Automatic
At the beginning of your main phase ⇒ Put hope counters equal to the number of resonators you control on this card. Then, if there are ten or more hope counters on this card, banish it and destroy all resonators and additions your opponent controls."
"http://www.fowtcg.com/card/1321","March of Saints","http://d12h0em1d7ppg.cloudfront.net/items/13/1321/image_en/1485243789.jpg","TAT-011","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","ひがし","The Castle of Heaven and The Two Towers","A Commander's job is not to make plans or to fight. Their job is to motivate soldiers.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1321","March of Saints","http://d12h0em1d7ppg.cloudfront.net/items/13/1321/image_en/1485243789.jpg","TAT-011","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","ひがし","The Castle of Heaven and The Two Towers","A Commander's job is not to make plans or to fight. Their job is to motivate soldiers.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1322","Pure Spirit of Fantasy","http://d12h0em1d7ppg.cloudfront.net/items/13/1322/image_en/1485243791.jpg","TAT-012","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","古城ばんび","The Castle of Heaven and The Two Towers","Jeanne was released from her demons by Lumia, and embraced her awakened purity.","The Castle of Heaven and The Two Towers","500 / 500","Fantasy",""
"http://www.fowtcg.com/card/1322","Pure Spirit of Fantasy","http://d12h0em1d7ppg.cloudfront.net/items/13/1322/image_en/1485243791.jpg","TAT-012","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","古城ばんび","The Castle of Heaven and The Two Towers","Jeanne was released from her demons by Lumia, and embraced her awakened purity.","The Castle of Heaven and The Two Towers","500 / 500","Fantasy",""
"http://www.fowtcg.com/card/1323","Realm of Pure Spirits","http://d12h0em1d7ppg.cloudfront.net/items/13/1323/image_en/1485243794.jpg","TAT-013","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Addition: Field","今野隼史","The Castle of Heaven and The Two Towers","""Pure ideals are impossible to destroy."" 〜Jeanne d'Arc, the Awakened Purifier","The Castle of Heaven and The Two Towers","","","Continuous
Recovered resonators you control cannot be targeted by spells or abilities your opponent controls."
"http://www.fowtcg.com/card/1323","Realm of Pure Spirits","http://d12h0em1d7ppg.cloudfront.net/items/13/1323/image_en/1485243794.jpg","TAT-013","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Addition: Field","今野隼史","The Castle of Heaven and The Two Towers","""Pure ideals are impossible to destroy."" 〜Jeanne d'Arc, the Awakened Purifier","The Castle of Heaven and The Two Towers","","","Continuous
Recovered resonators you control cannot be targeted by spells or abilities your opponent controls."
"http://www.fowtcg.com/card/1324","Sacred Princess of Guidance","http://d12h0em1d7ppg.cloudfront.net/items/13/1324/image_en/1485243797.jpg","TAT-014","R","","Ruler","下江クリス","The Castle of Heaven and The Two Towers","Such determination for one so small.","The Castle of Heaven and The Two Towers","","Princess","Activate
(Rest): You gain 300 life."
"http://www.fowtcg.com/card/1325","Lumia, the Creator of Hope","http://d12h0em1d7ppg.cloudfront.net/items/13/1325/image_en/1485243798.jpg","TAT-014J","JR","","J-Ruler","下江クリス","The Castle of Heaven and The Two Towers","True hope is a power that can always begin anew. She casts hope where all seems lost.","The Castle of Heaven and The Two Towers","1000 / 1000","Savior/Human","Activate
[0]: If there are no cards in your removed area, remove the top three cards of your deck from the game face down. You may look at them at any time."
"http://www.fowtcg.com/card/1326","Sacred Scepter of Exorcism","http://d12h0em1d7ppg.cloudfront.net/items/13/1326/image_en/1485243800.jpg","TAT-015","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Addition: Resonator","Lunallena","The Castle of Heaven and The Two Towers","Holy powers can put evil under control, but never forget the price for these summons.","The Castle of Heaven and The Two Towers","","Weapon","Continuous
Added resonator gains ""[rest]: Rest target resonator. If it's a Demon, it cannot be recovered as long as this card is in a field. """
"http://www.fowtcg.com/card/1327","Seeking Sky Soldier","http://d12h0em1d7ppg.cloudfront.net/items/13/1327/image_en/1485243801.jpg","TAT-016","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Nagiにゃん","The Castle of Heaven and The Two Towers","A strong scout will understand a threat and know where to fight it. They'll know if it becomes too dangerous.","The Castle of Heaven and The Two Towers","400 / 400","Soldier/Human","Automatic
[Enter] You may look at the top card of your opponent's deck."
"http://www.fowtcg.com/card/1327","Seeking Sky Soldier","http://d12h0em1d7ppg.cloudfront.net/items/13/1327/image_en/1485243801.jpg","TAT-016","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Nagiにゃん","The Castle of Heaven and The Two Towers","A strong scout will understand a threat and know where to fight it. They'll know if it becomes too dangerous.","The Castle of Heaven and The Two Towers","400 / 400","Soldier/Human","Automatic
[Enter] You may look at the top card of your opponent's deck."
"http://www.fowtcg.com/card/1328","Sleeping Beauty","http://d12h0em1d7ppg.cloudfront.net/items/13/1328/image_en/1485243803.jpg","TAT-017","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","碧風羽","The Castle of Heaven and The Two Towers","""This baby's sleeping face looks as though she could sleep for one hundred years more."" 〜Sacred Princess of Guidance","The Castle of Heaven and The Two Towers","0 / 700","Fairy Tale/Human","Activate
[1] (Rest): Resonators you control gain [+200/+200] as long as this card is rested."
"http://www.fowtcg.com/card/1328","Sleeping Beauty","http://d12h0em1d7ppg.cloudfront.net/items/13/1328/image_en/1485243803.jpg","TAT-017","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","碧風羽","The Castle of Heaven and The Two Towers","""This baby's sleeping face looks as though she could sleep for one hundred years more."" 〜Sacred Princess of Guidance","The Castle of Heaven and The Two Towers","0 / 700","Fairy Tale/Human","Activate
[1] (Rest): Resonators you control gain [+200/+200] as long as this card is rested."
"http://www.fowtcg.com/card/1329","The Queen's Butler","http://d12h0em1d7ppg.cloudfront.net/items/13/1329/image_en/1485243805.jpg","TAT-018","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","佐々木光之介","The Castle of Heaven and The Two Towers","""The land held festivals when the Queen gave birth to twins. Princess Lumia was harder to care for than Prince Grimm, but we still took our time with both of them.""","The Castle of Heaven and The Two Towers","200 / 400","Butler/Human","Continuous
Your J/ruler cannot be targeted by spells or abilities your opponent controls."
"http://www.fowtcg.com/card/1330","Beowulf, the Blazing Wolf","http://d12h0em1d7ppg.cloudfront.net/items/13/1330/image_en/1485243805.jpg","TAT-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","石商","The Castle of Heaven and The Two Towers","The hero who obeyed Little Red Riding Hood decides to bare his teeth.","The Castle of Heaven and The Two Towers","300 / 500","Nightmare/WereWolf","Continuous
If this card would deal damage to your opponent or to a resonator, it deals double that much instead."
"http://www.fowtcg.com/card/1330","Beowulf, the Blazing Wolf","http://d12h0em1d7ppg.cloudfront.net/items/13/1330/image_en/1485243805.jpg","TAT-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","石商","The Castle of Heaven and The Two Towers","The hero who obeyed Little Red Riding Hood decides to bare his teeth.","The Castle of Heaven and The Two Towers","300 / 500","Nightmare/WereWolf","Continuous
If this card would deal damage to your opponent or to a resonator, it deals double that much instead."
"http://www.fowtcg.com/card/1331","Big-Bang Revolution","http://d12h0em1d7ppg.cloudfront.net/items/13/1331/image_en/1485243809.jpg","TAT-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","佐々木光之介","The Castle of Heaven and The Two Towers","Destruction can lead to growth.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1331","Big-Bang Revolution","http://d12h0em1d7ppg.cloudfront.net/items/13/1331/image_en/1485243809.jpg","TAT-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","佐々木光之介","The Castle of Heaven and The Two Towers","Destruction can lead to growth.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1332","Card Soldier ""Diamond""","http://d12h0em1d7ppg.cloudfront.net/items/13/1332/image_en/1485243810.jpg","TAT-021","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","みえ","The Castle of Heaven and The Two Towers","A diamond is obstinate and direct.","The Castle of Heaven and The Two Towers","400 / 400","Card Soldier","Automatic
When this card is put into a graveyard from your field ⇒ It deals 200 damage to target resonator."
"http://www.fowtcg.com/card/1332","Card Soldier ""Diamond""","http://d12h0em1d7ppg.cloudfront.net/items/13/1332/image_en/1485243810.jpg","TAT-021","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","みえ","The Castle of Heaven and The Two Towers","A diamond is obstinate and direct.","The Castle of Heaven and The Two Towers","400 / 400","Card Soldier","Automatic
When this card is put into a graveyard from your field ⇒ It deals 200 damage to target resonator."
"http://www.fowtcg.com/card/1333","Card Soldier ""Heart""","http://d12h0em1d7ppg.cloudfront.net/items/13/1333/image_en/1485243812.jpg","TAT-022","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","みえ","The Castle of Heaven and The Two Towers","A heart is a dreamer and passionate.","The Castle of Heaven and The Two Towers","0 / 700","Card Soldier","Continuous
If damage would be dealt to a ""Queen of Hearts"" you control, it's dealt to this card instead."
"http://www.fowtcg.com/card/1333","Card Soldier ""Heart""","http://d12h0em1d7ppg.cloudfront.net/items/13/1333/image_en/1485243812.jpg","TAT-022","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","みえ","The Castle of Heaven and The Two Towers","A heart is a dreamer and passionate.","The Castle of Heaven and The Two Towers","0 / 700","Card Soldier","Continuous
If damage would be dealt to a ""Queen of Hearts"" you control, it's dealt to this card instead."
"http://www.fowtcg.com/card/1334","Dragon King's Flame","http://d12h0em1d7ppg.cloudfront.net/items/13/1334/image_en/1485244013.jpg","TAT-023","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","森野ヒロ","The Castle of Heaven and The Two Towers","This fire could burn even normal fire.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1334","Dragon King's Flame","http://d12h0em1d7ppg.cloudfront.net/items/13/1334/image_en/1485244013.jpg","TAT-023","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","森野ヒロ","The Castle of Heaven and The Two Towers","This fire could burn even normal fire.","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1335","Duel of Truth","http://d12h0em1d7ppg.cloudfront.net/items/13/1335/image_en/1485244036.jpg","TAT-024","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","見田航介","The Castle of Heaven and The Two Towers","The ""real"" fight took three days. And now...","The Castle of Heaven and The Two Towers","","",""
"http://www.fowtcg.com/card/1336","Endless War","http://d12h0em1d7ppg.cloudfront.net/items/13/1336/image_en/1485244037.jpg","TAT-025","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition: Field","Mad","The Castle of Heaven and The Two Towers","When all the soldiers are finally destroyed, this endless fight shall finish.","The Castle of Heaven and The Two Towers","","","Continuous
Resonators must attack if able."
"http://www.fowtcg.com/card/1336","Endless War","http://d12h0em1d7ppg.cloudfront.net/items/13/1336/image_en/1485244037.jpg","TAT-025","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition: Field","Mad","The Castle of Heaven and The Two Towers","When all the soldiers are finally destroyed, this endless fight shall finish.","The Castle of Heaven and The Two Towers","","","Continuous
Resonators must attack if able."
"http://www.fowtcg.com/card/1337","Falltgold, the Dragoon","http://d12h0em1d7ppg.cloudfront.net/items/13/1337/image_en/1485244038.jpg","TAT-026","R","","Ruler","kakotomirai","The Castle of Heaven and The Two Towers","""Strong ones, fight with me!""","The Castle of Heaven and The Two Towers","","Knight","Activate
[rest]: Search your deck for a Dragon resonator, reveal it and put it into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/1338","Bahamut, the Dragon King","http://d12h0em1d7ppg.cloudfront.net/items/13/1338/image_en/1485244039.jpg","TAT-026J","JR","","J-Ruler","kakotomirai","The Castle of Heaven and The Two Towers","Many dragons write down their terrifying experiences for future generations. However Bahamut will not partake in this tradition.","The Castle of Heaven and The Two Towers","1000 / 1000","Dragon","Activate
Banish a fire resonator: This card gains [Imperishable] until end of turn."
"http://www.fowtcg.com/card/1339","Forced Growth","http://d12h0em1d7ppg.cloudfront.net/items/13/1339/image_en/1485244041.jpg","TAT-027","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition: Resonator","douzen","The Castle of Heaven and The Two Towers","Heightened growth has its side effects.","The Castle of Heaven and The Two Towers","","","Continuous
Added resonator gains [+400/-400]."
"http://www.fowtcg.com/card/1340","Fthaggua, the Flame Spirit","http://d12h0em1d7ppg.cloudfront.net/items/13/1340/image_en/1485244043.jpg","TAT-028","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Moopic","The Castle of Heaven and The Two Towers","Alice had seen many worlds but never saw animals like these before.","The Castle of Heaven and The Two Towers","0 / 200","Flame Spirit/Cthulhu","Continuous
This card gains [+200/+200] for each spell card in your graveyard."
"http://www.fowtcg.com/card/1340","Fthaggua, the Flame Spirit","http://d12h0em1d7ppg.cloudfront.net/items/13/1340/image_en/1485244043.jpg","TAT-028","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Moopic","The Castle of Heaven and The Two Towers","Alice had seen many worlds but never saw animals like these before.","The Castle of Heaven and The Two Towers","0 / 200","Flame Spirit/Cthulhu","Continuous
This card gains [+200/+200] for each spell card in your graveyard."
"http://www.fowtcg.com/card/1341","Gliding Dragon Knight","http://d12h0em1d7ppg.cloudfront.net/items/13/1341/image_en/1485244045.jpg","TAT-029","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Mz.縞","The Castle of Heaven and The Two Towers","They are controlled by strong emotions, like fear and despair.","The Castle of Heaven and The Two Towers","400 / 800","Knight","Activate
[R]: This card gains [+100/+0] until end of turn."
"http://www.fowtcg.com/card/1341","Gliding Dragon Knight","http://d12h0em1d7ppg.cloudfront.net/items/13/1341/image_en/1485244045.jpg","TAT-029","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Mz.縞","The Castle of Heaven and The Two Towers","They are controlled by strong emotions, like fear and despair.","The Castle of Heaven and The Two Towers","400 / 800","Knight","Activate
[R]: This card gains [+100/+0] until end of turn."
"http://www.fowtcg.com/card/1341","Gliding Dragon Knight","http://d12h0em1d7ppg.cloudfront.net/items/13/1341/image_en/1485244045.jpg","TAT-029","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Mz.縞","The Castle of Heaven and The Two Towers","They are controlled by strong emotions, like fear and despair.","The Castle of Heaven and The Two Towers","400 / 800","Knight","Activate
[R]: This card gains [+100/+0] until end of turn."
"http://www.fowtcg.com/card/1342","Kusanagi Sword","http://d12h0em1d7ppg.cloudfront.net/items/13/1342/image_en/1485244047.jpg","TAT-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition: Resonator","gozz","The Castle of Heaven and The Two Towers","The ninth disaster, or a hope to stop all others?","The Castle of Heaven and The Two Towers","","","Continuous
If added resonator would deal damage, it deals that much + 200 instead."
"http://www.fowtcg.com/card/1342","Kusanagi Sword","http://d12h0em1d7ppg.cloudfront.net/items/13/1342/image_en/1485244047.jpg","TAT-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition: Resonator","gozz","The Castle of Heaven and The Two Towers","The ninth disaster, or a hope to stop all others?","The Castle of Heaven and The Two Towers","","","Continuous
If added resonator would deal damage, it deals that much + 200 instead."
"http://www.fowtcg.com/card/1343","Little Dread, the Fake Red Moon","http://d12h0em1d7ppg.cloudfront.net/items/13/1343/image_en/1485244048.jpg","TAT-031","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Azusa","The Castle of Heaven and The Two Towers","""Did you find one out? There are still 799 lies left.""","The Castle of Heaven and The Two Towers","800 / 800","Nightmare",""
