"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_att_def","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets"
"http://www.fowtcg.com/card/1425","Book of Genesis","http://d12h0em1d7ppg.cloudfront.net/items/14/1425/image_en/1485245117.jpg","MPR-005","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Addition: Field","Relic","松原","The Moon Priestess Returns","Automatic
At the beginning of your main phase ⇒ Put a creation counter on this card. Then, if this card has six or less creation counters on it, search your deck for a resonator with total cost equal to the number of creation counters on this card and put it into your field. Then shuffle your deck.","Principle of Genesis has been written, the oldest book.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1425","Book of Genesis","http://d12h0em1d7ppg.cloudfront.net/items/14/1425/image_en/1485245117.jpg","MPR-005","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Addition: Field","Relic","松原","The Moon Priestess Returns","Automatic
At the beginning of your main phase ⇒ Put a creation counter on this card. Then, if this card has six or less creation counters on it, search your deck for a resonator with total cost equal to the number of creation counters on this card and put it into your field. Then shuffle your deck.","Principle of Genesis has been written, the oldest book.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1425","Book of Genesis","http://d12h0em1d7ppg.cloudfront.net/items/14/1425/image_en/1485245117.jpg","MPR-005","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","","Addition: Field","Relic","松原","The Moon Priestess Returns","Automatic
At the beginning of your main phase ⇒ Put a creation counter on this card. Then, if this card has six or less creation counters on it, search your deck for a resonator with total cost equal to the number of creation counters on this card and put it into your field. Then shuffle your deck.","Principle of Genesis has been written, the oldest book.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1426","Genesis Creation","http://d12h0em1d7ppg.cloudfront.net/items/14/1426/image_en/1485245119.jpg","MPR-006","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","kakotomirai","The Moon Priestess Returns","","God said: ""Let there be light!"" Thus, there was light. - the Old Testament Book of Genesis","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1426","Genesis Creation","http://d12h0em1d7ppg.cloudfront.net/items/14/1426/image_en/1485245119.jpg","MPR-006","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","kakotomirai","The Moon Priestess Returns","","God said: ""Let there be light!"" Thus, there was light. - the Old Testament Book of Genesis","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1426","Genesis Creation","http://d12h0em1d7ppg.cloudfront.net/items/14/1426/image_en/1485245119.jpg","MPR-006","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","","Chant","","kakotomirai","The Moon Priestess Returns","","God said: ""Let there be light!"" Thus, there was light. - the Old Testament Book of Genesis","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1427","Holy Warrior of Hope","http://d12h0em1d7ppg.cloudfront.net/items/14/1427/image_en/1485245122.jpg","MPR-007","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","400 / 400","Resonator","Human","七海ルシア","The Moon Priestess Returns","","Hope that Grimm and Lumia left to the last, it was the only hope even for them.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1428","Jekyll, the Order","http://d12h0em1d7ppg.cloudfront.net/items/14/1428/image_en/1485245124.jpg","MPR-008","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 500","Resonator","Human","みえ","The Moon Priestess Returns","Activate
[B], banish this card: Search your deck for a card named ""Hyde, the Chaos"" and put it into your field. This triggers its [Enter] ability. Then shuffle your deck.","""Stay out of my life. That guy...That guy would come out.""","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1428","Jekyll, the Order","http://d12h0em1d7ppg.cloudfront.net/items/14/1428/image_en/1485245124.jpg","MPR-008","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 500","Resonator","Human","みえ","The Moon Priestess Returns","Activate
[B], banish this card: Search your deck for a card named ""Hyde, the Chaos"" and put it into your field. This triggers its [Enter] ability. Then shuffle your deck.","""Stay out of my life. That guy...That guy would come out.""","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1429","Mind Reading Fox","http://d12h0em1d7ppg.cloudfront.net/items/14/1429/image_en/1485245126.jpg","MPR-009","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Fox","バンビ","The Moon Priestess Returns","Continuous
This card cannot be targeted by spells or abilities your opponent controls.","What is essential is invisible to the eye.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1429","Mind Reading Fox","http://d12h0em1d7ppg.cloudfront.net/items/14/1429/image_en/1485245126.jpg","MPR-009","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","800 / 800","Resonator","Fox","バンビ","The Moon Priestess Returns","Continuous
This card cannot be targeted by spells or abilities your opponent controls.","What is essential is invisible to the eye.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1429","Mind Reading Fox","http://d12h0em1d7ppg.cloudfront.net/items/14/1429/image_en/1485245126.jpg","MPR-009","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","800 / 800","Resonator","Fox","バンビ","The Moon Priestess Returns","Continuous
This card cannot be targeted by spells or abilities your opponent controls.","What is essential is invisible to the eye.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1430","Pandora, the Weaver of Myth","http://d12h0em1d7ppg.cloudfront.net/items/14/1430/image_en/1485245127.jpg","MPR-010","R","","","Ruler","Princess","碧風羽","The Moon Priestess Returns","Judgement
[W][W][W][W][W]. If your life is 3000 or less, pay [W][W][W][W] instead. If your life is 2000 or less, pay [W][W] instead. If your life is 1000 or less, pay [0] instead.","Here, hope and future.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1431","Grimmia, the Savior of Myth","http://d12h0em1d7ppg.cloudfront.net/items/14/1431/image_en/1485245129.jpg","MPR-010J","JR","","1000 / 1000","J-Ruler","Avatar","碧風羽","The Moon Priestess Returns","Activate
[W][W], banish an addition added to this card: Rest up to two target J/resonators.","The future is nothing else but the result of one's endeavor to win hope by utilizing all possibilities as a weapon.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1432","Ragnarok, the Divine Sword of Savior","http://d12h0em1d7ppg.cloudfront.net/items/14/1432/image_en/1485245130.jpg","MPR-011","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Addition: J/Resonator","Weapon","七海ルシア","The Moon Priestess Returns","Continuous
If a resonator dealt damage by added J/resonator would be put into a graveyard this turn, remove that resonator from the game and you gain life equal to its DEF instead.","This sword can slice through everything: it will save all.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1432","Ragnarok, the Divine Sword of Savior","http://d12h0em1d7ppg.cloudfront.net/items/14/1432/image_en/1485245130.jpg","MPR-011","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Addition: J/Resonator","Weapon","七海ルシア","The Moon Priestess Returns","Continuous
If a resonator dealt damage by added J/resonator would be put into a graveyard this turn, remove that resonator from the game and you gain life equal to its DEF instead.","This sword can slice through everything: it will save all.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1432","Ragnarok, the Divine Sword of Savior","http://d12h0em1d7ppg.cloudfront.net/items/14/1432/image_en/1485245130.jpg","MPR-011","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Addition: J/Resonator","Weapon","七海ルシア","The Moon Priestess Returns","Continuous
If a resonator dealt damage by added J/resonator would be put into a graveyard this turn, remove that resonator from the game and you gain life equal to its DEF instead.","This sword can slice through everything: it will save all.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1433","Savior of Splendor","http://d12h0em1d7ppg.cloudfront.net/items/14/1433/image_en/1485245134.jpg","MPR-012","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","猫囃子","The Moon Priestess Returns","","The advent of Messiah pulled back the flow of battle.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1434","Seal of Grimmia","http://d12h0em1d7ppg.cloudfront.net/items/14/1434/image_en/1485245135.jpg","MPR-013","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Addition: Resonator","Seal","kawaryu","The Moon Priestess Returns","Continuous
Added resonator cannot attack.","The power restrains the will to fight.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1435","Sign to the Future","http://d12h0em1d7ppg.cloudfront.net/items/14/1435/image_en/1485245136.jpg","MPR-014","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","kawaryu","The Moon Priestess Returns","","""Hope does not wait. It is what spins you ."" - Pandora, the Weaver of Myth","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1435","Sign to the Future","http://d12h0em1d7ppg.cloudfront.net/items/14/1435/image_en/1485245136.jpg","MPR-014","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","","kawaryu","The Moon Priestess Returns","","""Hope does not wait. It is what spins you ."" - Pandora, the Weaver of Myth","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1436","Speaker of Creation","http://d12h0em1d7ppg.cloudfront.net/items/14/1436/image_en/1485245137.jpg","MPR-015","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","0 / 400","Resonator","Ancient","上木乃アロエ","The Moon Priestess Returns","Activate
[W], banish this card: Destroy target [Addition: Field].","She began to speak, an end of the story that lasts from eternity.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1436","Speaker of Creation","http://d12h0em1d7ppg.cloudfront.net/items/14/1436/image_en/1485245137.jpg","MPR-015","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","0 / 400","Resonator","Ancient","上木乃アロエ","The Moon Priestess Returns","Activate
[W], banish this card: Destroy target [Addition: Field].","She began to speak, an end of the story that lasts from eternity.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1437","Sweet Rose","http://d12h0em1d7ppg.cloudfront.net/items/14/1437/image_en/1485245139.jpg","MPR-016","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Addition: Resonator","Flower","バンビ","The Moon Priestess Returns","Continuous
Added resonator gains [+300/+300]. If it's a Prince, it gains [+600/+600] and [Precision] instead.","That nondescript rose looked more beautiful than any other rose.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1438","The Little Prince","http://d12h0em1d7ppg.cloudfront.net/items/14/1438/image_en/1485245140.jpg","MPR-017","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","200 / 200","Resonator","Fairy Tale/Prince","今野隼史","The Moon Priestess Returns","Automatic
[Enter] You gain 1000 life if your life is 1000 or less.","Every time he sees the world, his heart is filled with tears and joy.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1438","The Little Prince","http://d12h0em1d7ppg.cloudfront.net/items/14/1438/image_en/1485245140.jpg","MPR-017","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","200 / 200","Resonator","Fairy Tale/Prince","今野隼史","The Moon Priestess Returns","Automatic
[Enter] You gain 1000 life if your life is 1000 or less.","Every time he sees the world, his heart is filled with tears and joy.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1439","White Spirit","http://d12h0em1d7ppg.cloudfront.net/items/14/1439/image_en/1485245142.jpg","MPR-018","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 500","Resonator","Spirit","ネム","The Moon Priestess Returns","Automatic
[Enter] You gain 500 life.","Its healing power and appearance: they work very well in mind and body.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1439","White Spirit","http://d12h0em1d7ppg.cloudfront.net/items/14/1439/image_en/1485245142.jpg","MPR-018","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 500","Resonator","Spirit","ネム","The Moon Priestess Returns","Automatic
[Enter] You gain 500 life.","Its healing power and appearance: they work very well in mind and body.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1440","Akashic Records of Eternal Flame","http://d12h0em1d7ppg.cloudfront.net/items/14/1440/image_en/1485245143.jpg","MPR-019","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Addition: Field","Relic","下江クリス","The Moon Priestess Returns","Continuous
You may pay [2] less to play a card if a card with the same name is in your graveyard.","All memories are accumulated here.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1440","Akashic Records of Eternal Flame","http://d12h0em1d7ppg.cloudfront.net/items/14/1440/image_en/1485245143.jpg","MPR-019","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Addition: Field","Relic","下江クリス","The Moon Priestess Returns","Continuous
You may pay [2] less to play a card if a card with the same name is in your graveyard.","All memories are accumulated here.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1441","Apostle of Cain","http://d12h0em1d7ppg.cloudfront.net/items/14/1441/image_en/1485245145.jpg","MPR-020","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","500 / 100","Resonator","Human/Cognate","白野椋","The Moon Priestess Returns","Automatic
[Enter] If your J-ruler attacked this turn, this card gains [Swiftness] until end of turn.","Flame-like Invaders.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1442","Apostle of Creation","http://d12h0em1d7ppg.cloudfront.net/items/14/1442/image_en/1485245146.jpg","MPR-021","R","","","Ruler","Prophet","草薙蝶炎","The Moon Priestess Returns","Judgement
[R].","""My brothers. Where are you now?""","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1443","Cain, the Traitor of Gods","http://d12h0em1d7ppg.cloudfront.net/items/14/1443/image_en/1485245147.jpg","MPR-021J","JR","","700 / 700","J-Ruler","Wizard","草薙蝶炎","The Moon Priestess Returns","Activate
[R]: This card deals 200 damage to target resonator.","""Why in this world does praying resolve everything? To destroy is most important in creating the history of beginnings.""","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1444","Black Goat","http://d12h0em1d7ppg.cloudfront.net/items/14/1444/image_en/1485245149.jpg","MPR-022","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","200 / 200","Resonator","Cthulhu/Minion","douzen","The Moon Priestess Returns","Activate
[R], remove this card in your graveyard from the game: This card deals 200 damage to target player or resonator.","""Be careful! It is still burning."" - Kaguya, the Immortal Princess","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1445","Blazer, the Eater of Dimensions","http://d12h0em1d7ppg.cloudfront.net/items/14/1445/image_en/1485245151.jpg","MPR-023","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1100 / 1100","Resonator","Wanderer/Dragon","ケルビン","The Moon Priestess Returns","Continuous
If a card would be put into a graveyard from anywhere, remove it from the game instead.","""Kaguya, you go on ahead: I'll hold them off!"" - Alice, the Guardian of Dimensions","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1445","Blazer, the Eater of Dimensions","http://d12h0em1d7ppg.cloudfront.net/items/14/1445/image_en/1485245151.jpg","MPR-023","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1100 / 1100","Resonator","Wanderer/Dragon","ケルビン","The Moon Priestess Returns","Continuous
If a card would be put into a graveyard from anywhere, remove it from the game instead.","""Kaguya, you go on ahead: I'll hold them off!"" - Alice, the Guardian of Dimensions","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1445","Blazer, the Eater of Dimensions","http://d12h0em1d7ppg.cloudfront.net/items/14/1445/image_en/1485245151.jpg","MPR-023","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1100 / 1100","Resonator","Wanderer/Dragon","ケルビン","The Moon Priestess Returns","Continuous
If a card would be put into a graveyard from anywhere, remove it from the game instead.","""Kaguya, you go on ahead: I'll hold them off!"" - Alice, the Guardian of Dimensions","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1445","Blazer, the Eater of Dimensions","http://d12h0em1d7ppg.cloudfront.net/items/14/1445/image_en/1485245151.jpg","MPR-023","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","1100 / 1100","Resonator","Wanderer/Dragon","ケルビン","The Moon Priestess Returns","Continuous
If a card would be put into a graveyard from anywhere, remove it from the game instead.","""Kaguya, you go on ahead: I'll hold them off!"" - Alice, the Guardian of Dimensions","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1446","Bullet of Envy","http://d12h0em1d7ppg.cloudfront.net/items/14/1446/image_en/1485245152.jpg","MPR-024","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Addition: J/Resonator","Weapon","touge369","The Moon Priestess Returns","Continuous
Added J/resonator gains [+800/+800] as long as your life is less than your opponent's life.","Fear into gunpowder, rage into bullets.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1447","Cain Complex","http://d12h0em1d7ppg.cloudfront.net/items/14/1447/image_en/1485245153.jpg","MPR-025","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","松原","The Moon Priestess Returns","","""We need not be first, but some guys say you're second: does that not feel nice?"" - Apostle of Creation","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1447","Cain Complex","http://d12h0em1d7ppg.cloudfront.net/items/14/1447/image_en/1485245153.jpg","MPR-025","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","","Chant","","松原","The Moon Priestess Returns","","""We need not be first, but some guys say you're second: does that not feel nice?"" - Apostle of Creation","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1448","Crime and Punishment","http://d12h0em1d7ppg.cloudfront.net/items/14/1448/image_en/1485245154.jpg","MPR-026","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","fzwrAym","The Moon Priestess Returns","","Even if blood is washed from the hands, sins will not be washed away.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1449","Eden, the Crimson Garden","http://d12h0em1d7ppg.cloudfront.net/items/14/1449/image_en/1485245156.jpg","MPR-027","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Addition: Field","","森野ヒロ","The Moon Priestess Returns","Automatic
At the end of turn ⇒ This card deals 200 damage to each player.","The mind eroded by envy has created the world of fantasy.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1449","Eden, the Crimson Garden","http://d12h0em1d7ppg.cloudfront.net/items/14/1449/image_en/1485245156.jpg","MPR-027","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","","Addition: Field","","森野ヒロ","The Moon Priestess Returns","Automatic
At the end of turn ⇒ This card deals 200 damage to each player.","The mind eroded by envy has created the world of fantasy.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1450","Forty Thieves","http://d12h0em1d7ppg.cloudfront.net/items/14/1450/image_en/1485245158.jpg","MPR-028","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","400 / 400","Resonator","Story/Human","サウマロ","The Moon Priestess Returns","Automatic
[Enter] Draw two cards, then discard two cards.","Forty Thieves always acted together. They even followed each other to the grave.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1450","Forty Thieves","http://d12h0em1d7ppg.cloudfront.net/items/14/1450/image_en/1485245158.jpg","MPR-028","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","400 / 400","Resonator","Story/Human","サウマロ","The Moon Priestess Returns","Automatic
[Enter] Draw two cards, then discard two cards.","Forty Thieves always acted together. They even followed each other to the grave.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1451","Glyph of Unkill","http://d12h0em1d7ppg.cloudfront.net/items/14/1451/image_en/1485245161.jpg","MPR-029","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Addition: Resonator","","おつまみ","The Moon Priestess Returns","Automatic
At the end of added resonator's controller's turn ⇒ Destroy it.","""People die sooner or later: that's why they are interesting."" - Cain, the Traitor of Gods","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1452","Jabal, the Grandsire of Nomads","http://d12h0em1d7ppg.cloudfront.net/items/14/1452/image_en/1485245162.jpg","MPR-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","600 / 500","Resonator","Human/Cognate","塗夢","The Moon Priestess Returns","Automatic
When this card attacks ⇒ If your J-ruler attacked this turn, target resonator cannot block this turn.","The dance performance coloring battlefield.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1452","Jabal, the Grandsire of Nomads","http://d12h0em1d7ppg.cloudfront.net/items/14/1452/image_en/1485245162.jpg","MPR-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","600 / 500","Resonator","Human/Cognate","塗夢","The Moon Priestess Returns","Automatic
When this card attacks ⇒ If your J-ruler attacked this turn, target resonator cannot block this turn.","The dance performance coloring battlefield.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1453","Jubal, the Grandsire of Musicians","http://d12h0em1d7ppg.cloudfront.net/items/14/1453/image_en/1485245163.jpg","MPR-031","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","500 / 600","Resonator","Human/Cognate","下江クリス","The Moon Priestess Returns","Automatic
When this card attacks ⇒ If your J-ruler attacked this turn, this card deals 500 damage to target resonator.","The requiem echoing the scene of battle.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1453","Jubal, the Grandsire of Musicians","http://d12h0em1d7ppg.cloudfront.net/items/14/1453/image_en/1485245163.jpg","MPR-031","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","500 / 600","Resonator","Human/Cognate","下江クリス","The Moon Priestess Returns","Automatic
When this card attacks ⇒ If your J-ruler attacked this turn, this card deals 500 damage to target resonator.","The requiem echoing the scene of battle.","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1454","Shub-Niggurath, the Goddess of Fertility","http://d12h0em1d7ppg.cloudfront.net/items/14/1454/image_en/1485245164.jpg","MPR-032","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","600 / 600","Resonator","Cthulhu","gozz","The Moon Priestess Returns","Activate
[rest], banish two other Cthulhu resonators: Put target Cthulhu non-spell card from your graveyard into your field.","""What has been resurrected is truly troublesome."" - Kaguya, the Immortal Princess","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1454","Shub-Niggurath, the Goddess of Fertility","http://d12h0em1d7ppg.cloudfront.net/items/14/1454/image_en/1485245164.jpg","MPR-032","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","600 / 600","Resonator","Cthulhu","gozz","The Moon Priestess Returns","Activate
[rest], banish two other Cthulhu resonators: Put target Cthulhu non-spell card from your graveyard into your field.","""What has been resurrected is truly troublesome."" - Kaguya, the Immortal Princess","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1454","Shub-Niggurath, the Goddess of Fertility","http://d12h0em1d7ppg.cloudfront.net/items/14/1454/image_en/1485245164.jpg","MPR-032","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","600 / 600","Resonator","Cthulhu","gozz","The Moon Priestess Returns","Activate
[rest], banish two other Cthulhu resonators: Put target Cthulhu non-spell card from your graveyard into your field.","""What has been resurrected is truly troublesome."" - Kaguya, the Immortal Princess","The Moon Priestess Returns"
"http://www.fowtcg.com/card/1455","Spawn of Blazer","http://d12h0em1d7ppg.cloudfront.net/items/14/1455/image_en/1485245166.jpg","MPR-033","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","400 / 400","Resonator","Dragon","佐久間さのすけ","The Moon Priestess Returns","Activate
Banish this card: Produce two wills in any combination of attributes. Spend that will only to play Dragons.","Omen of Storms.","The Moon Priestess Returns"
