"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_att_def","card_type","card_race","card_artist","card_expansion","card_flavor_text","card_all_sets","card_text"
"http://www.fowtcg.com/card/883","Kaguya's Premonition","http://d12h0em1d7ppg.cloudfront.net/items/88/883/image_en/1485237421.jpg","TMS-006","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","白野椋","The Moonlit Savior","""I sense something...a presence..hehe I've always wanted to say that."" -Kaguya, the Moonlit Savior","The Moonlit Savior",""
"http://www.fowtcg.com/card/884","Knight of the Solstice","http://d12h0em1d7ppg.cloudfront.net/items/88/884/image_en/1485237422.jpg","TMS-007","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","700 / 700","Resonator","Wererabbit","石商","The Moonlit Savior","Even when she perishes, the moon remains.","The Moonlit Savior","Automatic
When this card enters your field ⇒ Search your deck for a Moon, reveal it and put it into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/884","Knight of the Solstice","http://d12h0em1d7ppg.cloudfront.net/items/88/884/image_en/1485237422.jpg","TMS-007","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","700 / 700","Resonator","Wererabbit","石商","The Moonlit Savior","Even when she perishes, the moon remains.","The Moonlit Savior","Automatic
When this card enters your field ⇒ Search your deck for a Moon, reveal it and put it into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/885","Luminescent Bamboo Bullet","http://d12h0em1d7ppg.cloudfront.net/items/88/885/image_en/1485237423.jpg","TMS-008","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","Cola","The Moonlit Savior","Change the bamboo into bullets and rain them down on the enemy.","The Moonlit Savior",""
"http://www.fowtcg.com/card/885","Luminescent Bamboo Bullet","http://d12h0em1d7ppg.cloudfront.net/items/88/885/image_en/1485237423.jpg","TMS-008","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","","Cola","The Moonlit Savior","Change the bamboo into bullets and rain them down on the enemy.","The Moonlit Savior",""
"http://www.fowtcg.com/card/886","Lunar Ibis","http://d12h0em1d7ppg.cloudfront.net/items/88/886/image_en/1485237424.jpg","TMS-009","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","300 / 300","Resonator","Bird","白野椋","The Moonlit Savior","It brings happiness down from the moon.","The Moonlit Savior",""
"http://www.fowtcg.com/card/887","Moonbreeze Fairy","http://d12h0em1d7ppg.cloudfront.net/items/88/887/image_en/1485237426.jpg","TMS-010","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","300 / 200","Resonator","Fairy","gekko","The Moonlit Savior","""The power of the moon protects us all!""","The Moonlit Savior","Activate
[M]: Fairies you control gain [+200/+200] until end of turn. Play this ability only once per turn."
"http://www.fowtcg.com/card/888","Pale Savior","http://d12h0em1d7ppg.cloudfront.net/items/88/888/image_en/1485237427.jpg","TMS-011","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","塗夢","The Moonlit Savior","An ally of justice always appears just in the nick of time.","The Moonlit Savior",""
"http://www.fowtcg.com/card/888","Pale Savior","http://d12h0em1d7ppg.cloudfront.net/items/88/888/image_en/1485237427.jpg","TMS-011","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","","Chant","","塗夢","The Moonlit Savior","An ally of justice always appears just in the nick of time.","The Moonlit Savior",""
"http://www.fowtcg.com/card/889","Seal of Shining Bamboo","http://d12h0em1d7ppg.cloudfront.net/items/88/889/image_en/1485237431.jpg","TMS-012","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Addition: Resonator","Treasury Item","七海ルシア","The Moonlit Savior","Bamboo proves to be a pretty versatile material.","The Moonlit Savior","Activate
[M]: Rest added resonator."
"http://www.fowtcg.com/card/890","Shining Strike","http://d12h0em1d7ppg.cloudfront.net/items/89/890/image_en/1485237432.jpg","TMS-013","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","","Chant","","みえ","The Moonlit Savior","""I learned this one from Zero!"" -Kaguya, the Moonlit Savior","The Moonlit Savior",""
"http://www.fowtcg.com/card/891","Temple Monk","http://d12h0em1d7ppg.cloudfront.net/items/89/891/image_en/1485237433.jpg","TMS-014","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","200 / 400","Resonator","Bishop","おつまみ","The Moonlit Savior","""Not only the body, but even the spirit is healed.""","The Moonlit Savior","Automatic
When this card enters your field ⇒ You gain 400 life."
"http://www.fowtcg.com/card/892","Tristan, the Knight of SoRow","http://d12h0em1d7ppg.cloudfront.net/items/89/892/image_en/1485237435.jpg","TMS-015","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Knight of the Round Table","ハタリス","The Moonlit Savior","The sad man can be both strong and kind.","The Moonlit Savior","Automatic
Whenever this card attacks ⇒ Resonators you control gain [+100/0] until end of turn."
"http://www.fowtcg.com/card/892","Tristan, the Knight of SoRow","http://d12h0em1d7ppg.cloudfront.net/items/89/892/image_en/1485237435.jpg","TMS-015","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","600 / 600","Resonator","Knight of the Round Table","ハタリス","The Moonlit Savior","The sad man can be both strong and kind.","The Moonlit Savior","Automatic
Whenever this card attacks ⇒ Resonators you control gain [+100/0] until end of turn."
"http://www.fowtcg.com/card/893","Tsukuyomi Noble","http://d12h0em1d7ppg.cloudfront.net/items/89/893/image_en/1485237436.jpg","TMS-016","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 700","Resonator","Myth/Moon","七原しえ","The Moonlit Savior","""What? You guys didn't have a moon?!"" -Kaguya, the Moonlit Savior","The Moonlit Savior","Continuous
Players cannot play activate abilities of resonators they control unless they control a Moon."
"http://www.fowtcg.com/card/893","Tsukuyomi Noble","http://d12h0em1d7ppg.cloudfront.net/items/89/893/image_en/1485237436.jpg","TMS-016","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","500 / 700","Resonator","Myth/Moon","七原しえ","The Moonlit Savior","""What? You guys didn't have a moon?!"" -Kaguya, the Moonlit Savior","The Moonlit Savior","Continuous
Players cannot play activate abilities of resonators they control unless they control a Moon."
"http://www.fowtcg.com/card/894","Veteran Master","http://d12h0em1d7ppg.cloudfront.net/items/89/894/image_en/1485237438.jpg","TMS-017","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","600 / 600","Resonator","Knight","見田航介","The Moonlit Savior","The kingdom of Gloria, like all the seven kingdoms, used to practice conscription, as many countries aspired to expand their territories.","The Moonlit Savior","Activate
[Rest]: Target resonator with total cost 2 or less gains [+200/+200] until end of turn."
"http://www.fowtcg.com/card/894","Veteran Master","http://d12h0em1d7ppg.cloudfront.net/items/89/894/image_en/1485237438.jpg","TMS-017","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","600 / 600","Resonator","Knight","見田航介","The Moonlit Savior","The kingdom of Gloria, like all the seven kingdoms, used to practice conscription, as many countries aspired to expand their territories.","The Moonlit Savior","Activate
[Rest]: Target resonator with total cost 2 or less gains [+200/+200] until end of turn."
"http://www.fowtcg.com/card/895","Athena, Titan of Revenge","http://d12h0em1d7ppg.cloudfront.net/items/89/895/image_en/1485237441.jpg","TMS-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","700 / 700","Resonator","Twelve Apostles","lack","The Moonlit Savior","""Come on, hit me with everything you've got."" -Conqueror of the Black Moon, Gill Lapis","The Moonlit Savior","Activate
[R]: This card deals 100 damage to each player."
"http://www.fowtcg.com/card/895","Athena, Titan of Revenge","http://d12h0em1d7ppg.cloudfront.net/items/89/895/image_en/1485237441.jpg","TMS-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","700 / 700","Resonator","Twelve Apostles","lack","The Moonlit Savior","""Come on, hit me with everything you've got."" -Conqueror of the Black Moon, Gill Lapis","The Moonlit Savior","Activate
[R]: This card deals 100 damage to each player."
"http://www.fowtcg.com/card/895","Athena, Titan of Revenge","http://d12h0em1d7ppg.cloudfront.net/items/89/895/image_en/1485237441.jpg","TMS-018","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","700 / 700","Resonator","Twelve Apostles","lack","The Moonlit Savior","""Come on, hit me with everything you've got."" -Conqueror of the Black Moon, Gill Lapis","The Moonlit Savior","Activate
[R]: This card deals 100 damage to each player."
"http://www.fowtcg.com/card/896","Blazing Metropolis, Vell-Savaria","http://d12h0em1d7ppg.cloudfront.net/items/89/896/image_en/1485237443.jpg","TMS-019","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Addition: Field","","Nagiにゃん","The Moonlit Savior","From the memories of disaster, that town's flame burns eternal.","The Moonlit Savior","Continuous
If a card would be put into your graveyard from anywhere, remove it from the game instead."
"http://www.fowtcg.com/card/896","Blazing Metropolis, Vell-Savaria","http://d12h0em1d7ppg.cloudfront.net/items/89/896/image_en/1485237443.jpg","TMS-019","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Addition: Field","","Nagiにゃん","The Moonlit Savior","From the memories of disaster, that town's flame burns eternal.","The Moonlit Savior","Continuous
If a card would be put into your graveyard from anywhere, remove it from the game instead."
"http://www.fowtcg.com/card/896","Blazing Metropolis, Vell-Savaria","http://d12h0em1d7ppg.cloudfront.net/items/89/896/image_en/1485237443.jpg","TMS-019","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","","Addition: Field","","Nagiにゃん","The Moonlit Savior","From the memories of disaster, that town's flame burns eternal.","The Moonlit Savior","Continuous
If a card would be put into your graveyard from anywhere, remove it from the game instead."
"http://www.fowtcg.com/card/897","Blessing of Athena","http://d12h0em1d7ppg.cloudfront.net/items/89/897/image_en/1485237444.jpg","TMS-020","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Addition: Resonator","","サウマロ","The Moonlit Savior","With a flame in your heart, even wounds can't keep you from your goal.","The Moonlit Savior","Automatic
Whenever added resonator attacks ⇒ It gains [+500/+500] until end of turn and it deals 500 damage to you."
"http://www.fowtcg.com/card/898","Demonflame","http://d12h0em1d7ppg.cloudfront.net/items/89/898/image_en/1485237446.jpg","TMS-021","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","Nagiにゃん","The Moonlit Savior","""Burn!"" -Melgis, the Flame King","The Moonlit Savior",""
"http://www.fowtcg.com/card/899","Infernal Spirit of Vell-Savaria","http://d12h0em1d7ppg.cloudfront.net/items/89/899/image_en/1485237447.jpg","TMS-022","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","400 / 400","Resonator","Spirit","スギカワタクミ","The Moonlit Savior","Pain becomes the desire for revenge, it doesn't matter who it's exacted upon.","The Moonlit Savior","Automatic
Whenever this card attacks ⇒ It deals 200 damage to you."
"http://www.fowtcg.com/card/900","Keeper of the Future, Skuld","http://d12h0em1d7ppg.cloudfront.net/items/90/900/image_en/1485237449.jpg","TMS-023","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","500 / 500","Resonator","Goddess","弥生しろ","The Moonlit Savior","...The future shall be erased.","The Moonlit Savior","Continuous
As long as there are ten or more cards in your removed area, this card gains [+300/+300] and [Swiftness]."
"http://www.fowtcg.com/card/900","Keeper of the Future, Skuld","http://d12h0em1d7ppg.cloudfront.net/items/90/900/image_en/1485237449.jpg","TMS-023","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","500 / 500","Resonator","Goddess","弥生しろ","The Moonlit Savior","...The future shall be erased.","The Moonlit Savior","Continuous
As long as there are ten or more cards in your removed area, this card gains [+300/+300] and [Swiftness]."
"http://www.fowtcg.com/card/901","Keeper of the Past, Urthr","http://d12h0em1d7ppg.cloudfront.net/items/90/901/image_en/1485237452.jpg","TMS-024","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","800 / 800","Resonator","Goddess","弥生しろ","The Moonlit Savior","When the past is sealed...","The Moonlit Savior","Continuous
As long as there are ten or more cards in your removed area, this card gains [+300/+300] and [Precision]."
"http://www.fowtcg.com/card/901","Keeper of the Past, Urthr","http://d12h0em1d7ppg.cloudfront.net/items/90/901/image_en/1485237452.jpg","TMS-024","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","800 / 800","Resonator","Goddess","弥生しろ","The Moonlit Savior","When the past is sealed...","The Moonlit Savior","Continuous
As long as there are ten or more cards in your removed area, this card gains [+300/+300] and [Precision]."
"http://www.fowtcg.com/card/902","Keeper of the Present, Verdandi","http://d12h0em1d7ppg.cloudfront.net/items/90/902/image_en/1485237453.jpg","TMS-025","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","100 / 100","Resonator","Goddess","弥生しろ","The Moonlit Savior","...And the present lies scorched...","The Moonlit Savior","Continuous
As long as there are ten or more cards in your removed area, this card gains [+900/+900] and [First Strike]."
"http://www.fowtcg.com/card/903","Memory of Disappearance","http://d12h0em1d7ppg.cloudfront.net/items/90/903/image_en/1485237456.jpg","TMS-026","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","古城ばんび","The Moonlit Savior","In the infinite expanse of time, though countless memories are lost, countless memories persist.","The Moonlit Savior",""
"http://www.fowtcg.com/card/904","Memory of Flame","http://d12h0em1d7ppg.cloudfront.net/items/90/904/image_en/1485237458.jpg","TMS-027","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","ハタリス","The Moonlit Savior","""Those who remember the fear of fire always burn the best."" -Timeline Arsonist, Alisaris","The Moonlit Savior",""
"http://www.fowtcg.com/card/904","Memory of Flame","http://d12h0em1d7ppg.cloudfront.net/items/90/904/image_en/1485237458.jpg","TMS-027","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","","ハタリス","The Moonlit Savior","""Those who remember the fear of fire always burn the best."" -Timeline Arsonist, Alisaris","The Moonlit Savior",""
"http://www.fowtcg.com/card/905","Mordred, the Traitor","http://d12h0em1d7ppg.cloudfront.net/items/90/905/image_en/1485237460.jpg","TMS-028","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","900 / 900","Resonator","Knight of the Round Table","Mad","The Moonlit Savior","Rebellious to any authority.","The Moonlit Savior","Automatic
Whenever this card attacks ⇒ You may banish another resonator. If you do, this card deals 1000 damage to target resonator."
"http://www.fowtcg.com/card/905","Mordred, the Traitor","http://d12h0em1d7ppg.cloudfront.net/items/90/905/image_en/1485237460.jpg","TMS-028","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","900 / 900","Resonator","Knight of the Round Table","Mad","The Moonlit Savior","Rebellious to any authority.","The Moonlit Savior","Automatic
Whenever this card attacks ⇒ You may banish another resonator. If you do, this card deals 1000 damage to target resonator."
"http://www.fowtcg.com/card/905","Mordred, the Traitor","http://d12h0em1d7ppg.cloudfront.net/items/90/905/image_en/1485237460.jpg","TMS-028","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","900 / 900","Resonator","Knight of the Round Table","Mad","The Moonlit Savior","Rebellious to any authority.","The Moonlit Savior","Automatic
Whenever this card attacks ⇒ You may banish another resonator. If you do, this card deals 1000 damage to target resonator."
"http://www.fowtcg.com/card/906","Rukh Egg","http://d12h0em1d7ppg.cloudfront.net/items/90/906/image_en/1485237461.jpg","TMS-029","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","0 / 200","Resonator","Egg","白野椋","The Moonlit Savior","Soldiers of Certo often go pick up eggs to get food, but some of them become food themselves for what is born from these eggs.","The Moonlit Savior","Automatic
When this card is put into a graveyard from your field ⇒ Search your deck for a fire resonator, reveal it and put it into your hand. Then shuffle your deck."
"http://www.fowtcg.com/card/907","Spirit of Certo","http://d12h0em1d7ppg.cloudfront.net/items/90/907/image_en/1485237464.jpg","TMS-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","900 / 400","Resonator","Spirit","森野ヒロ","The Moonlit Savior","The power of the cursed sword has shaped the flame giving it birth.","The Moonlit Savior",""
"http://www.fowtcg.com/card/907","Spirit of Certo","http://d12h0em1d7ppg.cloudfront.net/items/90/907/image_en/1485237464.jpg","TMS-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","900 / 400","Resonator","Spirit","森野ヒロ","The Moonlit Savior","The power of the cursed sword has shaped the flame giving it birth.","The Moonlit Savior",""
"http://www.fowtcg.com/card/907","Spirit of Certo","http://d12h0em1d7ppg.cloudfront.net/items/90/907/image_en/1485237464.jpg","TMS-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","900 / 400","Resonator","Spirit","森野ヒロ","The Moonlit Savior","The power of the cursed sword has shaped the flame giving it birth.","The Moonlit Savior",""
"http://www.fowtcg.com/card/908","The Observer","http://d12h0em1d7ppg.cloudfront.net/items/90/908/image_en/1485237465.jpg","TMS-031","R","","","Ruler","Wizard","BANAMONS*","The Moonlit Savior","Observations are recorded. They manifest as disasters and are eventually forgotten.","The Moonlit Savior","Continuous
You may pay [1] less to play this ability for each card in your removed area."
"http://www.fowtcg.com/card/909","Timeline Arsonist, Alisaris","http://d12h0em1d7ppg.cloudfront.net/items/90/909/image_en/1485237466.jpg","TMS-031J","JR","","1000 / 1000","J-Ruler","Wizard","BANAMONS*","The Moonlit Savior","""You're just as much a prisoner of time as he is.""","The Moonlit Savior","Activate
God's Art [Total Recall] [R][R][2]: This card deals 100 damage to each J/resonator your opponent controls for each card in your removed area. Then, you may put any number of cards from your removed area into your graveyard. (Play God's Art [Total Recall] only once per game.)"
"http://www.fowtcg.com/card/910","Time Traveling Emissary","http://d12h0em1d7ppg.cloudfront.net/items/91/910/image_en/1485237468.jpg","TMS-032","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","0 / 400","Resonator","Wizard","塗夢","The Moonlit Savior","Time is always progressing forward. That can be inconvenient for some.","The Moonlit Savior","Activate
[rest], remove the top card of your deck from the game: This card deals 200 damage to target resonator."
"http://www.fowtcg.com/card/911","Torching the Timeline","http://d12h0em1d7ppg.cloudfront.net/items/91/911/image_en/1485237469.jpg","TMS-033","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","Moopic","The Moonlit Savior","""Before the flames of time, all is reduced to ash."" -Timeline Arsonist, Alisaris","The Moonlit Savior",""
"http://www.fowtcg.com/card/912","Vell-Savarian Dragon","http://d12h0em1d7ppg.cloudfront.net/items/91/912/image_en/1485237473.jpg","TMS-034","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","500 / 500","Resonator","Dragon","佐久間さのすけ","The Moonlit Savior","That kind of dragon only eats time.","The Moonlit Savior","Automatic
When this card enters your field ⇒ Remove the top two cards of your deck from the game."
"http://www.fowtcg.com/card/912","Vell-Savarian Dragon","http://d12h0em1d7ppg.cloudfront.net/items/91/912/image_en/1485237473.jpg","TMS-034","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","500 / 500","Resonator","Dragon","佐久間さのすけ","The Moonlit Savior","That kind of dragon only eats time.","The Moonlit Savior","Automatic
When this card enters your field ⇒ Remove the top two cards of your deck from the game."
"http://www.fowtcg.com/card/913","Dance of Inspiration","http://d12h0em1d7ppg.cloudfront.net/items/91/913/image_en/1485237494.jpg","TMS-035","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Chant","","あき","The Moonlit Savior","""It's not over yet!"" -Coup d'Etat Mastermind, Shion","The Moonlit Savior",""
"http://www.fowtcg.com/card/914","Drill Sergeant","http://d12h0em1d7ppg.cloudfront.net/items/91/914/image_en/1485237495.jpg","TMS-036","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","700 / 700","Resonator","Human","下江クリス","The Moonlit Savior","Shion's soldiers don't make mistakes.","The Moonlit Savior","Automatic
Whenever this card attacks or blocks ⇒ Reveal the top card of your deck. If it's a resonator, resonators you control gain [+300/+300] until end of turn. Otherwise, return this card to its owner's hand."
"http://www.fowtcg.com/card/914","Drill Sergeant","http://d12h0em1d7ppg.cloudfront.net/items/91/914/image_en/1485237495.jpg","TMS-036","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","700 / 700","Resonator","Human","下江クリス","The Moonlit Savior","Shion's soldiers don't make mistakes.","The Moonlit Savior","Automatic
Whenever this card attacks or blocks ⇒ Reveal the top card of your deck. If it's a resonator, resonators you control gain [+300/+300] until end of turn. Otherwise, return this card to its owner's hand."
"http://www.fowtcg.com/card/915","Dying Swallow","http://d12h0em1d7ppg.cloudfront.net/items/91/915/image_en/1485237497.jpg","TMS-037","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","100 / 100","Resonator","Fairy Tale","碧風羽","The Moonlit Savior","""Such a poor creature...Don't worry, I'll help you."" -Thumbelina","The Moonlit Savior","Activate
[U][U][U], [rest]: Put this card on top of your deck. Search your deck for up to three Fairy Tale resonators, reveal them and put them into your hand. Then shuffle your deck"
"http://www.fowtcg.com/card/916","Flower Kingdom","http://d12h0em1d7ppg.cloudfront.net/items/91/916/image_en/1485237499.jpg","TMS-038","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Addition: Field","","みえ","The Moonlit Savior","You can't see it from this world, but somewhere there exists a fantastic fairy tale world.","The Moonlit Savior","Activate
[U][1]: Target resonator loses all races and becomes a Fairy Tale until end of turn."
"http://www.fowtcg.com/card/916","Flower Kingdom","http://d12h0em1d7ppg.cloudfront.net/items/91/916/image_en/1485237499.jpg","TMS-038","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Addition: Field","","みえ","The Moonlit Savior","You can't see it from this world, but somewhere there exists a fantastic fairy tale world.","The Moonlit Savior","Activate
[U][1]: Target resonator loses all races and becomes a Fairy Tale until end of turn."
"http://www.fowtcg.com/card/917","Magic Conductor's Baton","http://d12h0em1d7ppg.cloudfront.net/items/91/917/image_en/1485237500.jpg","TMS-039","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","","Addition: Resonator","","今野隼史","The Moonlit Savior","With a wave of the baton, one can dictate another's movements.","The Moonlit Savior","Activate
Added resonator gains ""[rest]: Recover another target resonator."""
"http://www.fowtcg.com/card/918","Muse, Celestial of Music","http://d12h0em1d7ppg.cloudfront.net/items/91/918/image_en/1485237502.jpg","TMS-040","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","400 / 600","Resonator","Myth","今野隼史","The Moonlit Savior","Shion's summon filled the battlefield with uplifting music. Inspiration swept through the ranks of her soldiers.","The Moonlit Savior","Continuous
If a resonator you control would be dealt damage less than its DEF, prevent it."
"http://www.fowtcg.com/card/918","Muse, Celestial of Music","http://d12h0em1d7ppg.cloudfront.net/items/91/918/image_en/1485237502.jpg","TMS-040","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","400 / 600","Resonator","Myth","今野隼史","The Moonlit Savior","Shion's summon filled the battlefield with uplifting music. Inspiration swept through the ranks of her soldiers.","The Moonlit Savior","Continuous
If a resonator you control would be dealt damage less than its DEF, prevent it."
