"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_att_def","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets"
"http://www.fowtcg.com/card/631","Dragoon of Certo","http://d12h0em1d7ppg.cloudfront.net/items/63/631/image_en/1485234033.jpg","VS01-019","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","500 / 500","Resonator","Knight","今野隼史","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","","A kingdom based on strength will have an absolute loyalty imposed by law. Obviously if the strength will be lost, everything would collapse.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/632","Draig, the Red Dragon","http://d12h0em1d7ppg.cloudfront.net/items/63/632/image_en/1485234034.jpg","VS01-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1200 / 1200","Resonator","Dragon","kakotomirai","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Continuous
You may pay [1] less to play this card for each resonator put into a graveyard from your field this turn.","Reality will break the symbol.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/632","Draig, the Red Dragon","http://d12h0em1d7ppg.cloudfront.net/items/63/632/image_en/1485234034.jpg","VS01-020","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","1200 / 1200","Resonator","Dragon","kakotomirai","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Continuous
You may pay [1] less to play this card for each resonator put into a graveyard from your field this turn.","Reality will break the symbol.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/633","Flame King's Shout","http://d12h0em1d7ppg.cloudfront.net/items/63/633/image_en/1485234036.jpg","VS01-021","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","サウマロ","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","","His cry shakes the earth and spurs whoever desires war.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/633","Flame King's Shout","http://d12h0em1d7ppg.cloudfront.net/items/63/633/image_en/1485234036.jpg","VS01-021","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","サウマロ","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","","His cry shakes the earth and spurs whoever desires war.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/633","Flame King's Shout","http://d12h0em1d7ppg.cloudfront.net/items/63/633/image_en/1485234036.jpg","VS01-021","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","","サウマロ","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","","His cry shakes the earth and spurs whoever desires war.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/634","Flamewing Wyvern","http://d12h0em1d7ppg.cloudfront.net/items/63/634/image_en/1485234038.jpg","VS01-022","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","600 / 600","Resonator","Dragon","七海ルシア","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Activate
[R]: This card gains [+200/0] until end of turn.","The fact that dragons breathe fire is useful in battle, but makes it difficult to tame them.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/634","Flamewing Wyvern","http://d12h0em1d7ppg.cloudfront.net/items/63/634/image_en/1485234038.jpg","VS01-022","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","600 / 600","Resonator","Dragon","七海ルシア","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Activate
[R]: This card gains [+200/0] until end of turn.","The fact that dragons breathe fire is useful in battle, but makes it difficult to tame them.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/635","Flash of Demon Sword","http://d12h0em1d7ppg.cloudfront.net/items/63/635/image_en/1485234040.jpg","VS01-023","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","","Chant","","小泉哲哉","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","","""Let the weak be squashed!""","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/635","Flash of Demon Sword","http://d12h0em1d7ppg.cloudfront.net/items/63/635/image_en/1485234040.jpg","VS01-023","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","","Chant","","小泉哲哉","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","","""Let the weak be squashed!""","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/636","Guinevere, the Jealous Queen","http://d12h0em1d7ppg.cloudfront.net/items/63/636/image_en/1485234043.jpg","VS01-024","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","200 / 400","Resonator","Queen","fzwrAym","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Activate
[R], [rest]: Target resonator you control gains [+400/+400] until end of turn. When it deals or is dealt damage this turn, banish it.","""Oh, seems I made another mistake...please bring me the next one.""","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/637","Hector de Maris, the Acolyte of Mad Demon","http://d12h0em1d7ppg.cloudfront.net/items/63/637/image_en/1485234044.jpg","VS01-025","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","400 / 400","Resonator","Knight of the Round Table","ハタリス","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Automatic
When this card enters your field ⇒ Target resonator gains [+400/0] until end of turn.","""This world? I don't care. I'll follow Lancelot anywhere, come what may.""","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/637","Hector de Maris, the Acolyte of Mad Demon","http://d12h0em1d7ppg.cloudfront.net/items/63/637/image_en/1485234044.jpg","VS01-025","U","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","400 / 400","Resonator","Knight of the Round Table","ハタリス","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Automatic
When this card enters your field ⇒ Target resonator gains [+400/0] until end of turn.","""This world? I don't care. I'll follow Lancelot anywhere, come what may.""","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/638","Laevateinn, the Demon Sword","http://d12h0em1d7ppg.cloudfront.net/items/63/638/image_en/1485234046.jpg","VS01-026","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/00.png","","Regalia","","douzen","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Activate
Banish this card: Your J-ruler gains [Imperishable] until end of turn.","The sword destined to those who crave power.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/639","Lancelot, the Knight of Mad Demon","http://d12h0em1d7ppg.cloudfront.net/items/63/639/image_en/1485234047.jpg","VS01-027","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","600 / 600","Resonator","Knight of the Round Table","石商","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Activate
[R]: This card gains [+100/0] until end of turn.","The nature of a summoned hero depends on the nature of the summoner. The power of the demon sword changed him into a cruel knight.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/639","Lancelot, the Knight of Mad Demon","http://d12h0em1d7ppg.cloudfront.net/items/63/639/image_en/1485234047.jpg","VS01-027","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","600 / 600","Resonator","Knight of the Round Table","石商","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Activate
[R]: This card gains [+100/0] until end of turn.","The nature of a summoned hero depends on the nature of the summoner. The power of the demon sword changed him into a cruel knight.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/640","Melgis, the Flame King","http://d12h0em1d7ppg.cloudfront.net/items/64/640/image_en/1485234049.jpg","VS01-028","R","","","Ruler","Seven Kings","douzen","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Activate
[R][R]: This card deals 200 damage to target opponent.","The top of the big volcano is occupied by the Kingdom of Certo, ruled by the Flame King. On this desolate land, the kingdom survives thanks to war, getting resources from other countries. For this reason, Certo needs an extremely strong ruler.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/641","Melgis, the One Charmed by the Demon Sword","http://d12h0em1d7ppg.cloudfront.net/items/64/641/image_en/1485234051.jpg","VS01-028Ｊ","JR","","1000 / 500","J-Ruler","Seven Kings","douzen","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Activate
God's Art [R][R][4]: Destroy target resonator. This card gains [+X/0] until end of turn, where X is the ATK of the destroyed resonator. Play God's Art only once per game.","""Cursed sword, take my anger and give me your strength.""","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/642","Mordred, the Traitor","http://d12h0em1d7ppg.cloudfront.net/items/64/642/image_en/1485234053.jpg","VS01-029","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","900 / 900","Resonator","Knight of the Round Table","Mad","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Automatic
Whenever this card attacks ⇒ You may banish another resonator. If you do, this card deals 1000 damage to target resonator.","Rebellious to any authority.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/642","Mordred, the Traitor","http://d12h0em1d7ppg.cloudfront.net/items/64/642/image_en/1485234053.jpg","VS01-029","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","900 / 900","Resonator","Knight of the Round Table","Mad","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Automatic
Whenever this card attacks ⇒ You may banish another resonator. If you do, this card deals 1000 damage to target resonator.","Rebellious to any authority.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/642","Mordred, the Traitor","http://d12h0em1d7ppg.cloudfront.net/items/64/642/image_en/1485234053.jpg","VS01-029","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","900 / 900","Resonator","Knight of the Round Table","Mad","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Automatic
Whenever this card attacks ⇒ You may banish another resonator. If you do, this card deals 1000 damage to target resonator.","Rebellious to any authority.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/643","Rukh Egg","http://d12h0em1d7ppg.cloudfront.net/items/64/643/image_en/1485234054.jpg","VS01-030","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","0 / 200","Resonator","Egg","白野椋","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","Automatic
When this card is put into a graveyard from your field ⇒ Search your deck for a fire resonator, reveal it and put it into your hand. Then shuffle your deck.","Soldiers of Certo often go pick up eggs to get food, but some of them become food themselves for what is born from these eggs.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
"http://www.fowtcg.com/card/644","Spirit of Certo","http://d12h0em1d7ppg.cloudfront.net/items/64/644/image_en/1485234055.jpg","VS01-031","C","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","900 / 400","Resonator","Spirit","森野ヒロ","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King""","","The power of the cursed sword has shaped the flame giving it birth.","Starter Deck ""Faria, the Sacred Queen and Melgis, the Flame King"""
